,Unnamed: 0,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
47,48,2.1590000000000003,NEUROSCI LETT,184,1,3,10,20,19,10,8,7,13,10,83,BRAIN
48,49,9.504,P NATL ACAD SCI USA,183,4,6,12,10,18,16,11,9,14,8,75,BRAIN
49,50,1.806,EXP BRAIN RES,181,0,2,4,5,6,7,7,4,4,6,136,BRAIN
50,51,2.8510000000000004,BRAIN LANG,180,0,3,3,7,10,11,8,7,12,6,113,BRAIN
51,52,3.199,CEREBELLUM,175,0,1,13,6,15,8,7,6,5,10,104,BRAIN
52,53,14.163,PROG NEUROBIOL,175,1,5,21,10,17,9,6,10,13,13,70,BRAIN
53,54,1.7619999999999998,REV NEUROL-FRANCE,175,2,9,15,6,6,13,11,18,7,8,80,BRAIN
54,55,5.227,NEUROBIOL DIS,174,2,9,17,14,20,11,14,8,8,14,57,BRAIN
55,56,3.478,CURR NEUROL NEUROSCI,173,8,10,14,11,8,11,13,13,10,6,69,BRAIN
56,57,3.9019999999999997,FRONT MOL NEUROSCI,170,8,17,14,13,19,15,6,14,6,7,51,BRAIN
57,58,5.511,FRONT IMMUNOL,169,6,5,11,4,11,21,14,12,18,8,59,BRAIN
58,59,4.902,HUM MOL GENET,168,7,9,14,22,10,13,14,10,11,10,48,BRAIN
59,60,,ONCOTARGET,164,4,11,11,10,10,12,13,9,10,8,66,BRAIN
60,61,3.696,EXPERT REV NEUROTHER,163,3,10,13,6,8,9,7,9,5,12,81,BRAIN
61,62,5.193,J NEUROINFLAMM,159,4,11,13,3,12,9,19,9,10,9,60,BRAIN
62,63,2.7569999999999997,CURR PHARM DESIGN,158,4,4,11,11,9,8,15,11,5,5,75,BRAIN
63,64,11.46,JAMA NEUROL,158,4,21,19,12,14,12,11,7,9,10,39,BRAIN
64,65,2.496,MUSCLE NERVE,156,0,1,4,10,6,6,12,11,4,3,99,BRAIN
65,66,2.285,NEUROL SCI,155,1,5,8,2,8,9,13,9,5,3,92,BRAIN
66,67,5.718999999999999,NEUROTHERAPEUTICS,154,2,7,8,9,7,5,12,10,5,9,80,BRAIN
67,68,2.779,J NEURAL TRANSM,152,2,5,5,9,8,14,10,11,6,8,74,BRAIN
68,69,4.621,EUR J NEUROL,147,0,8,6,11,6,5,12,13,7,11,68,BRAIN
69,70,2.491,EPILEPSY RES,146,1,7,5,5,2,5,6,6,1,13,95,BRAIN
70,71,3.173,BEHAV BRAIN RES,145,0,5,5,5,6,13,7,8,6,4,86,BRAIN
71,72,2.655,J NEUROIMMUNOL,145,0,7,7,2,7,8,13,10,11,9,71,BRAIN
72,73,3.161,NEURAL PLAST,141,0,13,4,8,6,7,13,9,9,7,65,BRAIN
73,74,4.711,NEUROREHAB NEURAL RE,140,0,1,7,11,6,11,12,7,4,8,73,BRAIN
74,75,3.653,AM J NEURORADIOL,139,0,6,4,6,2,10,8,8,9,12,74,BRAIN
75,76,2.7769999999999997,J INT NEUROPSYCH SOC,139,1,4,5,10,7,5,9,10,11,1,76,BRAIN
76,77,,MOV DISORD CLIN PRAC,139,1,5,8,7,6,10,8,10,9,5,70,BRAIN
77,78,1.87,SEMIN NEUROL,139,4,6,14,9,6,6,8,13,6,2,65,BRAIN
78,79,12.353,NAT COMMUN,134,2,11,12,20,10,11,7,4,10,5,42,BRAIN
79,80,7.6160000000000005,ELIFE,133,1,7,7,14,8,12,4,5,4,8,63,BRAIN
80,81,3.886,CEPHALALGIA,131,0,12,4,16,6,7,2,5,6,2,71,BRAIN
81,82,2.832,EUR J NEUROSCI,130,0,5,5,9,6,8,5,7,10,11,64,BRAIN
82,83,4.3,FRONT CELL NEUROSCI,127,2,6,10,7,12,8,12,3,7,7,53,BRAIN
83,84,,BRAIN SCI,126,1,0,8,8,5,6,7,7,8,6,70,BRAIN
84,85,27.144000000000002,LANCET NEUROL,125,8,16,14,6,11,11,16,6,9,8,20,BRAIN
85,86,14.319,NEURON,125,4,10,9,16,7,6,6,5,5,4,53,BRAIN
86,87,4.649,ANN CLIN TRANSL NEUR,124,3,10,16,5,7,15,14,3,9,6,36,BRAIN
87,88,5.846,GLIA,119,0,5,14,2,11,6,8,2,8,10,53,BRAIN
88,89,12.764000000000001,ALZHEIMERS DEMENT,116,0,10,31,15,6,11,10,3,7,6,17,BRAIN
89,90,6.187,BRAIN PATHOL,116,0,10,10,3,7,12,11,4,6,10,43,BRAIN
90,91,3.125,BRAIN RES,116,1,1,5,4,12,6,5,7,8,7,60,BRAIN
91,92,3.091,HEADACHE,115,1,17,5,12,5,3,2,1,2,6,61,BRAIN
92,93,2.234,NEURAL REGEN RES,115,3,5,5,8,7,8,6,7,7,6,53,BRAIN
93,94,5.414,ACTA NEUROPATHOL COM,114,5,14,8,5,11,12,8,6,5,5,35,BRAIN
94,95,2.662,J NEUROSCI RES,113,0,1,4,4,13,6,10,8,5,7,55,BRAIN
95,96,32.635,NAT REV NEUROSCI,112,0,5,11,9,11,4,1,9,6,5,51,BRAIN
96,97,4.609,J NEUROCHEM,110,3,3,8,5,11,9,11,10,6,8,36,BRAIN
97,98,2.195,NEUROPSYCH DIS TREAT,109,0,1,3,6,8,9,6,10,7,9,50,BRAIN
98,99,5.559,PAIN,107,0,12,6,4,10,9,3,5,3,8,47,BRAIN
99,100,6.306,BRAIN BEHAV IMMUN,105,0,13,11,5,14,5,3,4,8,8,34,BRAIN
0,1,,ALL Journals,35217,503,2247,3030,3920,2771,3436,3087,2933,2274,1703,9313,CANCER CELL
1,2,,ALL OTHERS (752),752,5,27,60,49,30,61,53,48,47,44,328,CANCER CELL
2,3,,ONCOTARGET,2805,20,180,183,310,220,269,244,236,194,162,787,CANCER CELL
3,4,4.122,SCI REP-UK,1031,7,53,73,118,71,103,89,81,83,59,294,CANCER CELL
4,5,6.854,ONCOGENE,746,3,28,55,91,73,89,76,79,48,49,155,CANCER CELL
5,6,12.353,NAT COMMUN,621,1,43,67,88,70,73,52,51,30,20,126,CANCER CELL
6,7,9.13,CANCER RES,603,7,43,63,92,55,55,51,62,31,24,120,CANCER CELL
7,8,2.766,PLOS ONE,561,2,28,38,62,38,59,51,43,27,29,184,CANCER CELL
8,9,3.687,INT J MOL SCI,455,10,28,25,55,36,46,29,41,35,23,127,CANCER CELL
9,10,10.199,CLIN CANCER RES,423,6,34,41,53,37,53,41,34,20,10,94,CANCER CELL
10,11,22.844,CANCER CELL,388,66,33,37,50,34,44,33,20,18,7,46,CANCER CELL
11,12,15.132,BLOOD,363,3,32,55,30,32,43,41,33,4,17,73,CANCER CELL
12,13,8.032,CELL REP,362,6,41,38,47,31,26,34,41,19,14,65,CANCER CELL
13,14,6.4910000000000005,CANCER LETT,359,9,27,25,48,31,39,19,29,35,24,73,CANCER CELL
14,15,1.6640000000000001,ONCOL LETT,297,1,2,9,32,21,22,14,25,23,19,129,CANCER CELL
15,16,9.504,P NATL ACAD SCI USA,264,6,23,26,35,28,30,13,22,16,7,58,CANCER CELL
16,17,42.784,NAT REV CANCER,239,6,15,28,38,18,33,23,10,15,6,47,CANCER CELL
17,18,10.023,LEUKEMIA,229,0,9,23,29,20,26,19,26,6,14,57,CANCER CELL
18,19,5.365,MOL CANCER THER,227,3,8,19,35,28,21,28,19,12,11,43,CANCER CELL
19,20,5.3260000000000005,CANCERS,220,5,13,15,30,17,18,28,21,17,7,49,CANCER CELL
20,21,4.416,FRONT ONCOL,216,3,14,21,18,21,34,24,15,10,12,44,CANCER CELL
21,22,7.776,MOL CANCER,200,1,22,15,25,19,23,19,13,19,12,32,CANCER CELL
22,23,2.9760000000000004,ONCOL REP,190,1,14,12,29,13,13,16,10,13,11,58,CANCER CELL
23,24,2.559,BIOCHEM BIOPH RES CO,184,6,15,11,22,13,16,12,8,17,8,56,CANCER CELL
24,25,4.011,J BIOL CHEM,184,0,14,12,23,17,16,15,17,7,11,52,CANCER CELL
25,26,7.037999999999999,TRENDS CANCER,176,6,19,20,21,18,21,26,10,6,5,24,CANCER CELL
26,27,,TUMOR BIOL,174,0,5,6,23,8,18,12,19,18,14,51,CANCER CELL
27,28,5.511,FRONT IMMUNOL,173,7,21,19,15,20,13,14,8,19,9,28,CANCER CELL
28,29,5.638,CELL DEATH DIS,171,1,16,3,19,19,17,12,12,7,13,52,CANCER CELL
29,30,31.398000000000003,CELL,168,7,17,23,27,15,12,18,12,9,6,22,CANCER CELL
30,31,10.198,SEMIN CANCER BIOL,167,0,9,9,12,18,18,25,12,21,15,28,CANCER CELL
31,32,24.373,CANCER DISCOV,160,8,16,23,16,18,6,16,19,6,1,31,CANCER CELL
32,33,41.577,NATURE,157,3,10,22,21,14,22,24,12,6,4,19,CANCER CELL
33,34,5.263999999999999,MOL ONCOL,153,2,7,8,13,19,26,22,7,12,10,27,CANCER CELL
34,35,4.5969999999999995,MOL CANCER RES,152,4,9,7,27,17,13,10,16,8,2,39,CANCER CELL
35,36,13.251,J CLIN INVEST,148,1,9,19,15,14,19,16,15,9,5,26,CANCER CELL
36,37,5.502999999999999,ONCOIMMUNOLOGY,147,11,18,33,14,13,13,12,3,11,3,16,CANCER CELL
37,38,4.372,CANCER SCI,145,3,7,11,15,13,11,20,16,10,7,32,CANCER CELL
38,39,7.332999999999999,J HEMATOL ONCOL,142,4,16,21,17,9,14,16,15,5,4,21,CANCER CELL
39,40,3.333,INT J ONCOL,134,1,4,5,9,13,15,19,10,10,10,38,CANCER CELL
40,41,9.384,NEURO-ONCOLOGY,131,1,2,17,6,17,10,15,31,2,3,27,CANCER CELL
41,42,3.2880000000000003,BMC CANCER,130,0,2,1,10,11,13,16,11,12,5,49,CANCER CELL
42,43,1.922,MOL MED REP,130,1,1,6,12,8,8,9,9,13,9,54,CANCER CELL
43,44,5.922000000000001,BRIT J CANCER,128,1,8,11,16,16,19,9,8,8,6,26,CANCER CELL
44,45,7.6160000000000005,ELIFE,128,2,9,7,8,13,13,10,8,7,5,46,CANCER CELL
45,46,32.621,NAT MED,128,7,15,19,10,15,15,6,10,2,4,25,CANCER CELL
46,47,3.304,CELL CYCLE,122,6,19,7,11,7,11,10,8,7,5,31,CANCER CELL
47,48,3.1910000000000003,GENES-BASEL,120,4,15,6,11,9,19,3,15,3,9,26,CANCER CELL
48,49,3.457,BIOMED PHARMACOTHER,119,0,9,7,15,6,9,11,10,9,8,35,CANCER CELL
49,50,7.36,INT J CANCER,117,1,6,11,18,7,6,13,11,8,7,29,CANCER CELL
50,51,9.462,GENE DEV,113,2,12,15,15,10,11,9,7,3,5,24,CANCER CELL
51,52,1.396,INT J CLIN EXP PATHO,113,0,8,7,9,10,12,13,7,5,12,30,CANCER CELL
52,53,6.252999999999999,J PATHOL,111,0,6,7,11,4,13,17,10,9,4,30,CANCER CELL
53,54,3.9789999999999996,CSH PERSPECT MED,110,0,4,19,15,6,12,12,10,4,4,24,CANCER CELL
54,55,1.2,TRANSL CANCER RES,109,14,17,11,11,6,9,6,13,3,1,18,CANCER CELL
55,56,8.22,BBA-REV CANCER,108,3,16,15,7,11,12,7,1,8,7,21,CANCER CELL
56,57,24.653000000000002,NAT REV CLIN ONCOL,106,3,5,19,10,16,8,9,6,6,3,21,CANCER CELL
57,58,6.377999999999999,SCI SIGNAL,104,0,8,9,12,8,8,12,9,5,6,27,CANCER CELL
58,59,10.376,PHARMACOL THERAPEUT,103,1,6,8,13,5,9,8,8,12,6,27,CANCER CELL
59,60,13.66,ADV DRUG DELIVER REV,102,0,6,12,7,7,16,7,4,9,5,29,CANCER CELL
60,61,9.09,HAEMATOLOGICA,102,0,4,11,11,8,17,10,10,2,8,21,CANCER CELL
61,62,16.71,SCI TRANSL MED,102,1,6,14,17,10,6,12,5,8,3,20,CANCER CELL
62,63,3.2489999999999997,J CANCER,99,0,11,5,15,4,10,8,6,3,4,33,CANCER CELL
63,64,2.656,ONCOTARGETS THER,99,0,11,6,14,8,5,17,7,0,7,24,CANCER CELL
64,65,8.0,CELL DEATH DIFFER,98,0,6,3,14,13,11,10,5,9,6,21,CANCER CELL
65,66,19.064,NAT CELL BIOL,98,0,9,14,17,9,11,8,8,5,4,13,CANCER CELL
66,67,2.7569999999999997,CURR PHARM DESIGN,97,0,2,6,11,7,7,12,7,7,5,33,CANCER CELL
67,68,6.2170000000000005,J EXP CLIN CANC RES,97,3,7,7,3,8,11,9,10,8,4,27,CANCER CELL
68,69,13.93,ANN ONCOL,96,3,10,18,8,8,5,4,10,7,2,21,CANCER CELL
69,70,3.8310000000000004,FRONT PHARMACOL,96,0,4,7,16,7,10,5,6,11,6,24,CANCER CELL
70,71,3.998,AM J CANCER RES,95,1,4,7,27,4,9,10,8,4,2,19,CANCER CELL
71,72,6.252999999999999,J MED CHEM,94,0,8,12,6,8,6,10,7,4,5,28,CANCER CELL
72,73,2.583,BIOMED RES INT,92,1,2,3,9,5,13,6,16,4,4,29,CANCER CELL
73,74,8.537,THERANOSTICS,91,1,10,8,8,7,12,13,8,6,5,13,CANCER CELL
74,75,10.557,EMBO J,87,0,6,9,10,4,11,11,8,7,2,19,CANCER CELL
75,76,10.293,EMBO MOL MED,87,1,4,5,14,8,14,10,3,11,4,13,CANCER CELL
76,77,5.5,CELL PHYSIOL BIOCHEM,85,1,5,7,16,6,5,8,4,5,6,22,CANCER CELL
77,78,2.436,EXP HEMATOL,84,0,6,6,3,7,13,13,13,0,7,16,CANCER CELL
78,79,4.495,CRIT REV ONCOL HEMAT,82,0,4,6,5,11,8,4,6,5,2,31,CANCER CELL
79,80,6.081,CANCER METAST REV,81,2,4,9,6,11,9,10,7,4,4,15,CANCER CELL
80,81,20.773000000000003,GASTROENTEROLOGY,80,0,3,10,10,12,7,13,2,7,6,10,CANCER CELL
81,82,6.721,CELL MOL LIFE SCI,79,0,4,9,18,5,5,4,1,7,4,22,CANCER CELL
82,83,26.36,J CLIN ONCOL,79,3,7,15,11,4,9,6,8,2,0,14,CANCER CELL
83,84,4.7219999999999995,ONCOGENESIS,79,0,5,4,10,11,10,4,8,4,4,19,CANCER CELL
84,85,9.187999999999999,CANCER IMMUNOL RES,77,1,6,16,12,6,11,2,2,9,3,9,CANCER CELL
85,86,3.469,CURR MED CHEM,77,0,3,8,9,4,10,4,5,6,2,26,CANCER CELL
86,87,2.9589999999999996,J CELL BIOCHEM,76,0,5,4,11,6,5,9,6,5,4,21,CANCER CELL
87,88,10.79,J EXP MED,76,0,3,8,10,4,7,8,7,4,2,23,CANCER CELL
88,89,3.06,J NEURO-ONCOL,76,1,4,7,6,5,5,4,14,6,4,20,CANCER CELL
89,90,3.8510000000000004,MOL CARCINOGEN,76,0,1,6,11,5,7,7,4,6,9,20,CANCER CELL
90,91,11.561,NUCLEIC ACIDS RES,76,0,3,8,18,8,6,5,5,4,3,16,CANCER CELL
91,92,14.079,HEPATOLOGY,72,1,7,4,13,5,7,10,7,6,5,7,CANCER CELL
92,93,3.622,INT REV CEL MOL BIO,72,0,8,4,6,4,5,5,11,5,6,18,CANCER CELL
93,94,3.3089999999999997,EXP CELL RES,71,1,4,2,4,2,6,7,5,9,2,29,CANCER CELL
94,95,0.833,INT J CLIN EXP MED,71,2,2,5,6,6,4,4,1,2,3,36,CANCER CELL
95,96,17.016,GUT,70,0,1,2,13,6,14,6,2,8,3,15,CANCER CELL
96,97,,JCI INSIGHT,70,0,5,12,10,7,7,7,7,4,4,7,CANCER CELL
97,98,5.072,CARCINOGENESIS,69,0,4,4,8,8,10,4,7,6,5,13,CANCER CELL
98,99,14.248,MOL CELL,69,2,4,13,6,5,13,5,4,5,4,8,CANCER CELL
99,100,4.816,EUR J MED CHEM,68,1,2,8,4,5,7,4,2,3,5,27,CANCER CELL
0,1,,ALL Journals,14475,545,1886,2551,3784,3385,1059,718,527,4,1,15,Cell Death & Disease
1,2,,ALL OTHERS (740),740,20,69,122,165,214,60,52,37,1,0,0,Cell Death & Disease
2,3,,ONCOTARGET,1053,56,146,199,294,226,58,42,31,1,0,0,Cell Death & Disease
3,4,4.122,SCI REP-UK,607,11,76,108,162,144,56,30,18,0,0,2,Cell Death & Disease
4,5,5.638,CELL DEATH DIS,382,38,60,63,90,83,20,12,16,0,0,0,Cell Death & Disease
5,6,2.766,PLOS ONE,277,11,31,47,78,63,22,15,8,0,0,2,Cell Death & Disease
6,7,3.687,INT J MOL SCI,259,25,43,40,51,60,21,10,9,0,0,0,Cell Death & Disease
7,8,2.559,BIOCHEM BIOPH RES CO,165,13,30,38,42,28,6,4,4,0,0,0,Cell Death & Disease
8,9,3.457,BIOMED PHARMACOTHER,163,13,38,38,39,22,3,7,3,0,0,0,Cell Death & Disease
9,10,5.5,CELL PHYSIOL BIOCHEM,130,8,23,17,52,20,3,4,3,0,0,0,Cell Death & Disease
10,11,1.922,MOL MED REP,122,5,11,23,47,26,3,6,1,0,0,0,Cell Death & Disease
11,12,5.511,FRONT IMMUNOL,112,8,23,27,17,24,8,1,4,0,0,0,Cell Death & Disease
12,13,6.854,ONCOGENE,110,0,12,20,32,27,10,5,4,0,0,0,Cell Death & Disease
13,14,1.6640000000000001,ONCOL LETT,104,0,5,15,38,27,9,5,5,0,0,0,Cell Death & Disease
14,15,2.9760000000000004,ONCOL REP,104,4,17,31,18,22,9,2,1,0,0,0,Cell Death & Disease
15,16,6.4910000000000005,CANCER LETT,102,7,10,13,30,29,6,3,4,0,0,0,Cell Death & Disease
16,17,8.0,CELL DEATH DIFFER,88,2,13,21,24,15,9,2,2,0,0,0,Cell Death & Disease
17,18,5.0760000000000005,MOL NEUROBIOL,88,0,2,20,30,25,7,1,3,0,0,0,Cell Death & Disease
18,19,4.011,J BIOL CHEM,87,3,8,16,23,21,10,2,4,0,0,0,Cell Death & Disease
19,20,1.396,INT J CLIN EXP PATHO,84,2,15,22,21,20,2,0,2,0,0,0,Cell Death & Disease
20,21,4.936,OXID MED CELL LONGEV,81,8,5,13,32,16,1,5,1,0,0,0,Cell Death & Disease
21,22,,TUMOR BIOL,80,2,14,14,26,15,6,2,1,0,0,0,Cell Death & Disease
22,23,3.9019999999999997,FRONT MOL NEUROSCI,79,5,12,18,18,16,4,4,2,0,0,0,Cell Death & Disease
23,24,12.353,NAT COMMUN,79,1,4,19,24,16,9,4,2,0,0,0,Cell Death & Disease
24,25,3.333,INT J ONCOL,78,5,16,10,19,17,2,8,1,0,0,0,Cell Death & Disease
25,26,6.02,FREE RADICAL BIO MED,63,3,10,11,22,9,4,3,1,0,0,0,Cell Death & Disease
26,27,9.13,CANCER RES,62,1,6,13,15,17,5,2,3,0,0,0,Cell Death & Disease
27,28,3.3089999999999997,EXP CELL RES,62,6,13,10,10,12,8,2,1,0,0,0,Cell Death & Disease
28,29,4.416,FRONT ONCOL,62,3,7,12,11,19,4,0,6,0,0,0,Cell Death & Disease
29,30,4.651,BBA-MOL CELL RES,57,2,3,8,19,13,6,3,3,0,0,0,Cell Death & Disease
30,31,3.8310000000000004,FRONT PHARMACOL,57,3,6,3,12,23,4,4,2,0,0,0,Cell Death & Disease
31,32,2.9589999999999996,J CELL BIOCHEM,56,2,8,5,18,13,1,5,4,0,0,0,Cell Death & Disease
32,33,7.776,MOL CANCER,56,1,13,10,18,12,2,0,0,0,0,0,Cell Death & Disease
33,34,3.0610000000000004,AM J TRANSL RES,55,6,12,9,12,7,6,2,1,0,0,0,Cell Death & Disease
34,35,6.53,ANTIOXID REDOX SIGN,55,1,4,24,12,9,3,1,1,0,0,0,Cell Death & Disease
35,36,3.967,APOPTOSIS,55,0,8,12,11,14,3,3,4,0,0,0,Cell Death & Disease
36,37,3.622,INT REV CEL MOL BIO,52,0,9,8,11,17,4,2,1,0,0,0,Cell Death & Disease
37,38,6.721,CELL MOL LIFE SCI,51,0,6,9,19,8,4,2,3,0,0,0,Cell Death & Disease
38,39,2.583,BIOMED RES INT,50,1,9,7,13,15,2,3,0,0,0,0,Cell Death & Disease
39,40,4.3,FRONT CELL NEUROSCI,50,5,8,3,14,9,2,8,1,0,0,0,Cell Death & Disease
40,41,3.2880000000000003,BMC CANCER,48,1,3,9,14,15,3,2,1,0,0,0,Cell Death & Disease
41,42,9.504,P NATL ACAD SCI USA,47,0,1,15,12,9,4,4,2,0,0,0,Cell Death & Disease
42,43,0.833,INT J CLIN EXP MED,46,2,8,14,13,6,2,0,1,0,0,0,Cell Death & Disease
43,44,4.302,J CELL MOL MED,46,0,11,8,14,10,0,2,1,0,0,0,Cell Death & Disease
44,45,8.032,CELL REP,44,1,7,9,7,10,6,3,1,0,0,0,Cell Death & Disease
45,46,5.1080000000000005,BBA-MOL BASIS DIS,42,0,6,6,13,9,4,3,1,0,0,0,Cell Death & Disease
46,47,3.304,CELL CYCLE,42,7,1,5,10,13,5,0,1,0,0,0,Cell Death & Disease
47,48,10.199,CLIN CANCER RES,41,1,4,8,10,9,2,5,2,0,0,0,Cell Death & Disease
48,49,7.126,REDOX BIOL,41,1,4,5,13,10,2,4,2,0,0,0,Cell Death & Disease
49,50,1.41,EXP THER MED,40,1,7,4,12,11,1,2,2,0,0,0,Cell Death & Disease
50,51,2.387,EUR REV MED PHARMACO,38,5,14,7,7,0,2,1,2,0,0,0,Cell Death & Disease
51,52,3.923,J CELL PHYSIOL,38,0,5,6,9,8,4,4,2,0,0,0,Cell Death & Disease
52,53,1.865,ANTICANCER RES,37,3,3,3,9,11,4,4,0,0,0,0,Cell Death & Disease
53,54,4.372,CANCER SCI,37,1,6,5,14,7,2,1,1,0,0,0,Cell Death & Disease
54,55,2.7569999999999997,CURR PHARM DESIGN,37,1,2,5,5,11,3,8,1,0,0,1,Cell Death & Disease
55,56,11.1,AUTOPHAGY,36,1,3,9,6,8,4,2,3,0,0,0,Cell Death & Disease
56,57,9.217,IMMUNOL REV,36,1,9,11,7,4,2,1,1,0,0,0,Cell Death & Disease
57,58,5.365,MOL CANCER THER,36,0,2,7,10,9,4,2,2,0,0,0,Cell Death & Disease
58,59,2.656,ONCOTARGETS THER,36,2,4,7,10,9,4,0,0,0,0,0,Cell Death & Disease
59,60,14.163,PROG NEUROBIOL,36,1,0,4,7,9,7,5,3,0,0,0,Cell Death & Disease
60,61,4.816,EUR J MED CHEM,35,0,4,13,5,6,5,2,0,0,0,0,Cell Death & Disease
61,62,5.595,FASEB J,35,0,9,4,11,7,1,2,1,0,0,0,Cell Death & Disease
62,63,4.53,FEBS J,35,2,3,10,6,8,5,0,1,0,0,0,Cell Death & Disease
63,64,3.2489999999999997,J CANCER,35,3,8,7,7,7,1,2,0,0,0,0,Cell Death & Disease
64,65,4.539,J IMMUNOL,35,0,6,8,9,5,5,2,0,0,0,0,Cell Death & Disease
65,66,3.761,VIRUSES-BASEL,35,2,5,10,3,7,5,1,2,0,0,0,Cell Death & Disease
66,67,5.3260000000000005,CANCERS,34,1,3,3,11,9,5,1,1,0,0,0,Cell Death & Disease
67,68,3.3939999999999997,FRONT PHYSIOL,34,2,6,7,10,5,2,0,2,0,0,0,Cell Death & Disease
68,69,4.235,BIOCHEM PHARMACOL,33,1,3,5,10,8,2,2,2,0,0,0,Cell Death & Disease
69,70,2.784,INT J MOL MED,33,1,6,3,5,14,1,3,0,0,0,0,Cell Death & Disease
70,71,6.2170000000000005,J EXP CLIN CANC RES,33,3,5,9,11,4,0,1,0,0,0,0,Cell Death & Disease
71,72,4.609,J NEUROCHEM,33,0,6,6,9,6,2,3,1,0,0,0,Cell Death & Disease
72,73,3.04,EUR J PHARMACOL,32,0,5,6,7,8,2,3,1,0,0,0,Cell Death & Disease
73,74,3.0980000000000003,MOLECULES,32,1,6,5,10,7,3,0,0,0,0,0,Cell Death & Disease
74,75,3.679,BBA-GEN SUBJECTS,31,0,2,5,15,6,1,1,1,0,0,0,Cell Death & Disease
75,76,3.469,CURR MED CHEM,31,0,2,12,4,9,4,0,0,0,0,0,Cell Death & Disease
76,77,6.252999999999999,J MED CHEM,30,0,6,4,9,8,3,0,0,0,0,0,Cell Death & Disease
77,78,2.234,NEURAL REGEN RES,30,6,3,2,3,10,3,1,2,0,0,0,Cell Death & Disease
78,79,4.963,STEM CELL RES THER,30,0,7,2,4,13,1,1,2,0,0,0,Cell Death & Disease
79,80,3.234,LIFE SCI,29,5,4,6,9,3,2,0,0,0,0,0,Cell Death & Disease
80,81,1.8940000000000001,MED SCI MONITOR,29,5,7,6,7,4,0,0,0,0,0,0,Cell Death & Disease
81,82,3.8510000000000004,MOL CARCINOGEN,29,0,2,7,10,8,1,0,1,0,0,0,Cell Death & Disease
82,83,2.772,NEUROCHEM RES,29,0,8,2,10,7,0,1,1,0,0,0,Cell Death & Disease
83,84,11.561,NUCLEIC ACIDS RES,29,0,3,8,6,5,5,1,1,0,0,0,Cell Death & Disease
84,85,2.498,GENE,28,1,5,4,5,10,1,1,1,0,0,0,Cell Death & Disease
85,86,5.193,J NEUROINFLAMM,28,0,3,3,8,9,4,1,0,0,0,0,Cell Death & Disease
86,87,5.971,J NEUROSCI,28,1,2,9,4,9,2,0,1,0,0,0,Cell Death & Disease
87,88,8.537,THERANOSTICS,28,0,1,2,9,12,0,1,3,0,0,0,Cell Death & Disease
88,89,4.598,EXPERT OPIN THER TAR,27,1,2,4,9,5,3,2,1,0,0,0,Cell Death & Disease
89,90,7.36,INT J CANCER,27,0,1,7,6,10,1,2,0,0,0,0,Cell Death & Disease
90,91,10.376,PHARMACOL THERAPEUT,27,0,2,8,2,7,3,3,2,0,0,0,Cell Death & Disease
91,92,4.069,AM J PATHOL,26,0,2,6,7,7,1,2,1,0,0,0,Cell Death & Disease
92,93,3.877,FRONT NEUROSCI-SWITZ,26,0,6,2,3,9,3,1,2,0,0,0,Cell Death & Disease
93,94,2.9360000000000004,RSC ADV,26,2,3,6,7,7,0,1,0,0,0,0,Cell Death & Disease
94,95,10.198,SEMIN CANCER BIOL,26,0,6,7,5,5,2,1,0,0,0,0,Cell Death & Disease
95,96,8.22,BBA-REV CANCER,25,1,3,3,10,5,2,1,0,0,0,0,Cell Death & Disease
96,97,6.81,BRIT J PHARMACOL,25,0,1,6,8,5,2,1,2,0,0,0,Cell Death & Disease
97,98,3.373,CANCER BIOL THER,25,1,5,2,8,4,3,1,1,0,0,0,Cell Death & Disease
98,99,3.487,CELL SIGNAL,25,0,4,7,10,2,0,1,1,0,0,0,Cell Death & Disease
99,100,5.22,CLIN SCI,25,1,2,4,7,5,1,3,2,0,0,0,Cell Death & Disease
0,1,,ALL Journals,18865,336,1120,1696,1412,1294,1413,1414,1178,1310,1294,6398,CELL DEATH AND DIFFERENTIATION
1,2,,ALL OTHERS (810),810,9,34,60,48,28,37,71,60,67,54,342,CELL DEATH AND DIFFERENTIATION
2,3,,ONCOTARGET,899,14,57,110,87,61,75,57,52,64,76,246,CELL DEATH AND DIFFERENTIATION
3,4,4.122,SCI REP-UK,780,22,47,50,68,64,60,59,52,57,38,263,CELL DEATH AND DIFFERENTIATION
4,5,2.766,PLOS ONE,408,4,17,28,28,24,26,25,26,27,41,162,CELL DEATH AND DIFFERENTIATION
5,6,5.638,CELL DEATH DIS,362,4,31,28,27,47,29,27,15,36,17,101,CELL DEATH AND DIFFERENTIATION
6,7,8.0,CELL DEATH DIFFER,322,26,37,25,21,30,30,31,26,15,16,65,CELL DEATH AND DIFFERENTIATION
7,8,3.687,INT J MOL SCI,315,5,23,33,22,30,30,16,25,18,21,92,CELL DEATH AND DIFFERENTIATION
8,9,5.511,FRONT IMMUNOL,238,8,21,14,17,12,18,10,13,19,27,79,CELL DEATH AND DIFFERENTIATION
9,10,2.559,BIOCHEM BIOPH RES CO,191,3,19,25,18,11,12,8,9,14,9,63,CELL DEATH AND DIFFERENTIATION
10,11,6.854,ONCOGENE,175,3,20,15,18,22,20,16,8,10,14,29,CELL DEATH AND DIFFERENTIATION
