,Unnamed: 0,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
32,33,9.251,CURR BIOL,39,0,3,6,5,0,4,1,4,6,4,6,BEHAVIORAL AND BRAIN SCIENCES
33,34, ,COGNITION EMOTION,37,0,2,0,0,2,0,1,2,5,2,23,BEHAVIORAL AND BRAIN SCIENCES
34,35, ,PERS INDIV DIFFER,37,0,6,5,1,2,2,1,7,2,1,10,BEHAVIORAL AND BRAIN SCIENCES
35,36, ,J EXP PSYCHOL GEN,34,1,2,6,2,2,2,0,2,1,1,15,BEHAVIORAL AND BRAIN SCIENCES
36,37,3.174,APPETITE,32,0,2,4,2,2,0,4,0,0,5,13,BEHAVIORAL AND BRAIN SCIENCES
37,38,3.468,J COGNITIVE NEUROSCI,31,0,3,3,2,3,1,3,1,2,2,11,BEHAVIORAL AND BRAIN SCIENCES
38,39, ,PERSPECT PSYCHOL SCI,31,2,3,1,4,1,4,4,5,2,1,4,BEHAVIORAL AND BRAIN SCIENCES
39,40, ,EMOTION,30,1,2,0,4,2,4,2,0,4,2,9,BEHAVIORAL AND BRAIN SCIENCES
40,41, ,INFANT BEHAV DEV,30,0,0,0,0,0,3,2,0,0,1,24,BEHAVIORAL AND BRAIN SCIENCES
41,42, ,J EXP CHILD PSYCHOL,30,2,3,3,3,4,0,4,0,1,0,10,BEHAVIORAL AND BRAIN SCIENCES
42,43,3.007,SOC SCI MED,30,0,2,2,0,1,3,0,2,4,2,14,BEHAVIORAL AND BRAIN SCIENCES
43,44, ,THESIS,29,0,1,3,6,2,2,1,0,0,0,14,BEHAVIORAL AND BRAIN SCIENCES
44,45,22.774,ANNU REV PSYCHOL,28,1,0,6,2,4,1,2,0,2,1,9,BEHAVIORAL AND BRAIN SCIENCES
45,46, ,HUM NATURE-INT BIOS,28,1,1,1,3,1,0,2,5,3,0,11,BEHAVIORAL AND BRAIN SCIENCES
46,47, ,AM PSYCHOL,27,1,0,0,0,0,0,0,0,1,0,25,BEHAVIORAL AND BRAIN SCIENCES
47,48,2.319,J EXP PSYCHOL LEARN,26,1,2,1,2,3,0,0,1,1,1,14,BEHAVIORAL AND BRAIN SCIENCES
48,49,32.635,NAT REV NEUROSCI,26,0,1,1,2,2,1,0,5,0,2,12,BEHAVIORAL AND BRAIN SCIENCES
49,50,2.502,J NEUROPHYSIOL,25,0,1,3,0,2,2,0,1,3,1,12,BEHAVIORAL AND BRAIN SCIENCES
50,51, ,ADV NEURAL INFORM PR,24,0,6,5,7,4,0,0,0,2,0,0,BEHAVIORAL AND BRAIN SCIENCES
51,52, ,EVOL PSYCHOL-US,24,0,2,0,3,3,5,1,1,0,2,7,BEHAVIORAL AND BRAIN SCIENCES
52,53,5.426,NEUROIMAGE,24,1,4,1,2,3,2,4,2,1,0,4,BEHAVIORAL AND BRAIN SCIENCES
53,54, ,PERS SOC PSYCHOL REV,24,2,0,1,2,2,1,1,0,1,0,14,BEHAVIORAL AND BRAIN SCIENCES
54,55,4.731,PSYCHONEUROENDOCRINO,23,0,2,2,3,2,1,1,5,2,0,5,BEHAVIORAL AND BRAIN SCIENCES
55,56, ,LANG COGNITIVE PROC,22,0,0,0,0,4,2,1,0,2,1,12,BEHAVIORAL AND BRAIN SCIENCES
56,57, ,LANGUAGE,22,0,1,0,0,1,2,0,2,0,0,16,BEHAVIORAL AND BRAIN SCIENCES
57,58, ,PSYCHOL AESTHET CREA,22,2,1,3,3,2,3,2,2,2,1,1,BEHAVIORAL AND BRAIN SCIENCES
58,59,11.984,BIOL PSYCHIAT,21,0,3,3,0,2,2,2,0,2,1,6,BEHAVIORAL AND BRAIN SCIENCES
59,60, ,PSYCHON B REV,21,1,3,1,2,1,0,1,1,3,3,5,BEHAVIORAL AND BRAIN SCIENCES
60,61,2.190,Q J EXP PSYCHOL,20,1,1,2,3,0,2,1,0,2,2,6,BEHAVIORAL AND BRAIN SCIENCES
61,62,3.500,SOC COGN AFFECT NEUR,20,1,4,2,2,2,1,1,2,0,2,3,BEHAVIORAL AND BRAIN SCIENCES
62,63,3.067,ANIM BEHAV,19,0,1,2,1,0,1,2,0,0,0,12,BEHAVIORAL AND BRAIN SCIENCES
63,64,6.308,CEREB CORTEX,19,1,3,3,2,1,3,1,1,1,0,3,BEHAVIORAL AND BRAIN SCIENCES
64,65,19.912,NAT NEUROSCI,19,0,0,0,0,0,1,4,2,0,0,12,BEHAVIORAL AND BRAIN SCIENCES
65,66, ,ACTA PSYCHOL,18,0,2,1,2,1,1,0,0,1,3,7,BEHAVIORAL AND BRAIN SCIENCES
66,67,4.277,ANN NY ACAD SCI,18,0,1,1,0,1,1,0,1,2,2,9,BEHAVIORAL AND BRAIN SCIENCES
67,68,1.678,ATTEN PERCEPT PSYCHO,17,1,1,4,1,2,0,3,4,0,0,1,BEHAVIORAL AND BRAIN SCIENCES
68,69,6.541,CURR OPIN NEUROBIOL,17,0,1,0,5,1,0,3,0,1,0,6,BEHAVIORAL AND BRAIN SCIENCES
69,70,2.871,FRONT HUM NEUROSCI,17,2,4,1,3,1,3,3,0,0,0,0,BEHAVIORAL AND BRAIN SCIENCES
70,71,4.418,HORM BEHAV,17,0,4,1,1,1,2,1,1,2,1,3,BEHAVIORAL AND BRAIN SCIENCES
71,72,2.889,NEUROPSYCHOLOGIA,17,1,1,1,2,1,1,0,1,2,0,7,BEHAVIORAL AND BRAIN SCIENCES
72,73,1.371,PERCEPTION,17,0,2,1,0,1,1,2,2,0,0,8,BEHAVIORAL AND BRAIN SCIENCES
73,74, ,AM ECON REV,16,0,1,2,1,0,2,0,2,0,1,7,BEHAVIORAL AND BRAIN SCIENCES
74,75, ,CURR ANTHROPOL,16,0,2,1,2,0,3,0,2,0,1,5,BEHAVIORAL AND BRAIN SCIENCES
75,76, ,EMOT REV,16,0,2,1,0,7,0,4,1,1,0,0,BEHAVIORAL AND BRAIN SCIENCES
76,77, ,MOTIV EMOTION,16,0,0,0,0,0,1,0,1,0,0,14,BEHAVIORAL AND BRAIN SCIENCES
77,78,8.037,NEUROSCI BIOBEHAV R,16,0,1,3,2,0,0,4,0,0,0,6,BEHAVIORAL AND BRAIN SCIENCES
78,79,23.562,BMJ-BRIT MED J,15,0,1,1,0,2,0,0,0,0,0,11,BEHAVIORAL AND BRAIN SCIENCES
79,80, ,COGNITIVE DEV,15,0,0,3,0,1,1,1,0,0,0,9,BEHAVIORAL AND BRAIN SCIENCES
80,81, ,REV GEN PSYCHOL,15,3,5,0,0,1,1,1,0,0,0,4,BEHAVIORAL AND BRAIN SCIENCES
81,82, ,BRIT J PSYCHOL,14,0,0,0,1,2,0,2,1,0,1,7,BEHAVIORAL AND BRAIN SCIENCES
82,83,5.159,INT J OBESITY,14,0,2,2,1,0,1,0,0,1,2,5,BEHAVIORAL AND BRAIN SCIENCES
83,84, ,LINGUIST INQ,14,0,0,1,0,0,0,0,0,1,2,10,BEHAVIORAL AND BRAIN SCIENCES
84,85,2.517,PHYSIOL BEHAV,14,0,5,0,0,0,3,2,1,1,1,1,BEHAVIORAL AND BRAIN SCIENCES
85,86, ,SOC PSYCHOL PERS SCI,14,1,2,1,2,2,2,2,2,0,0,0,BEHAVIORAL AND BRAIN SCIENCES
86,87, ,VIS COGN,14,0,1,1,1,0,2,0,1,1,1,6,BEHAVIORAL AND BRAIN SCIENCES
87,88, ,ARCH SEX BEHAV,13,0,0,0,4,0,4,0,2,1,1,1,BEHAVIORAL AND BRAIN SCIENCES
88,89,1.806,EXP BRAIN RES,13,0,2,0,0,0,0,0,0,0,1,10,BEHAVIORAL AND BRAIN SCIENCES
89,90, ,J CHILD LANG,13,0,1,3,0,1,2,0,1,1,0,4,BEHAVIORAL AND BRAIN SCIENCES
90,91, ,MEM COGNITION,13,0,0,0,0,0,0,2,0,0,1,10,BEHAVIORAL AND BRAIN SCIENCES
91,92,3.955,PLOS COMPUT BIOL,13,0,1,2,2,0,0,5,1,2,0,0,BEHAVIORAL AND BRAIN SCIENCES
92,93,4.122,SCI REP-UK,13,1,6,1,1,3,1,0,0,0,0,0,BEHAVIORAL AND BRAIN SCIENCES
93,94,14.675,ANNU REV NEUROSCI,12,0,0,0,2,1,1,0,1,1,2,4,BEHAVIORAL AND BRAIN SCIENCES
94,95,2.851,BRAIN LANG,12,0,0,0,1,2,0,2,1,0,0,6,BEHAVIORAL AND BRAIN SCIENCES
95,96, ,ETHOL SOCIOBIOL,12,0,0,0,0,0,0,0,0,0,0,12,BEHAVIORAL AND BRAIN SCIENCES
96,97, ,GROUP PROCESS INTERG,12,1,2,2,0,1,1,3,0,1,0,1,BEHAVIORAL AND BRAIN SCIENCES
97,98, ,HANDB EVOL PSY,12,0,2,6,0,0,0,0,0,0,0,4,BEHAVIORAL AND BRAIN SCIENCES
98,99, ,J AESTHET ART CRITIC,12,0,1,0,1,0,0,2,0,1,0,7,BEHAVIORAL AND BRAIN SCIENCES
99,100, ,J APPL PSYCHOL,12,0,0,1,0,0,0,1,0,0,1,9,BEHAVIORAL AND BRAIN SCIENCES
0,1, ,ALL Journals,6124,105,568,659,583,516,503,426,380,345,266,1773,Biofabrication
1,2, ,ALL OTHERS (759),759,15,53,84,59,54,69,51,38,38,36,262,Biofabrication
2,3,8.806,BIOMATERIALS,525,6,24,26,45,34,41,43,63,45,12,186,Biofabrication
3,4,3.508,TISSUE ENG,208,4,14,9,18,14,16,22,17,14,21,59,Biofabrication
4,5,6.838,BIOFABRICATION,192,10,49,39,34,18,16,15,6,5,0,0,Biofabrication
5,6,6.383,ACTA BIOMATER,166,5,20,26,34,18,12,15,20,8,5,3,Biofabrication
6,7,5.995,LAB CHIP,133,1,14,14,13,18,20,7,10,14,8,14,Biofabrication
7,8,21.950,ADV MATER,99,1,10,19,17,17,3,8,3,7,4,10,Biofabrication
8,9,9.504,P NATL ACAD SCI USA,91,0,13,4,4,4,6,7,7,4,1,41,Biofabrication
9,10,3.231,J BIOMED MATER RES A,90,2,5,7,10,16,6,5,9,10,4,16,Biofabrication
10,11,41.058,SCIENCE,80,0,0,3,2,3,9,1,6,8,3,45,Biofabrication
11,12,5.738,BIOMACROMOLECULES,74,0,5,5,8,1,4,11,5,4,5,26,Biofabrication
12,13,2.766,PLOS ONE,74,1,10,13,11,13,11,7,4,2,1,1,Biofabrication
13,14,41.577,NATURE,66,0,1,3,2,7,2,11,2,6,2,30,Biofabrication
14,15,3.952,BIOTECHNOL BIOENG,61,2,5,6,2,3,9,3,5,6,2,18,Biofabrication
15,16,35.724,NAT BIOTECHNOL,58,0,8,0,26,0,0,0,2,1,6,15,Biofabrication
16,17,4.122,SCI REP-UK,58,2,28,19,7,2,0,0,0,0,0,0,Biofabrication
17,18,8.097,ACS APPL MATER INTER,54,2,14,14,10,11,0,2,0,1,0,0,Biofabrication
18,19,5.080,MAT SCI ENG C-MATER,52,3,10,12,4,5,0,1,1,3,1,12,Biofabrication
19,20,2.448,J MATER SCI-MATER M,51,0,2,2,7,3,10,6,7,3,3,8,Biofabrication
20,21,3.789,LANGMUIR,50,0,4,6,4,2,3,2,6,2,3,18,Biofabrication
21,22,3.405,ANN BIOMED ENG,46,8,2,6,1,1,5,2,3,1,0,17,Biofabrication
22,23,13.578,TRENDS BIOTECHNOL,46,1,10,4,0,8,5,1,2,3,2,10,Biofabrication
23,24,4.089,J TISSUE ENG REGEN M,42,4,5,15,2,2,2,4,3,1,1,3,Biofabrication
24,25,39.235,NAT MATER,42,2,6,6,1,4,4,4,0,0,1,14,Biofabrication
25,26,5.609,ADV HEALTHC MATER,41,2,13,11,0,10,5,0,0,0,0,0,Biofabrication
26,27, ,J BIOMED MATER RES,40,0,0,0,0,0,0,0,0,0,0,40,Biofabrication
27,28,13.660,ADV DRUG DELIVER REV,39,1,6,6,6,3,4,5,0,3,2,3,Biofabrication
28,29,31.398,CELL,38,0,2,1,2,0,1,1,1,1,1,28,Biofabrication
29,30,3.373,J BIOMED MATER RES B,38,0,1,6,4,1,5,1,0,5,4,11,Biofabrication
30,31,7.877,J CONTROL RELEASE,32,0,1,4,2,2,5,1,1,2,1,13,Biofabrication
31,32,12.353,NAT COMMUN,31,0,2,14,12,1,2,0,0,0,0,0,Biofabrication
32,33,4.776,J MATER CHEM B,30,0,8,10,8,4,0,0,0,0,0,0,Biofabrication
33,34,2.431,J BIOMECH,29,1,1,0,1,0,4,1,0,1,4,16,Biofabrication
34,35,12.423,NAT PROTOC,27,0,2,1,2,6,4,5,2,2,0,3,Biofabrication
35,36,13.325,ADV FUNCT MATER,26,0,0,4,5,3,2,4,0,2,1,5,Biofabrication
36,37,4.401,J CELL SCI,23,0,1,0,0,0,1,1,0,2,2,16,Biofabrication
37,38,3.483,POLYMER,22,0,0,1,1,1,2,0,3,3,3,8,Biofabrication
38,39,24.558,PROG POLYM SCI,22,0,1,0,2,2,8,0,2,0,0,7,Biofabrication
39,40,2.897,BIOMED MATER,21,0,5,4,1,3,1,5,0,0,0,2,Biofabrication
40,41,23.290,CELL STEM CELL,21,0,1,1,2,2,2,0,3,4,6,0,Biofabrication
41,42,3.997,COLLOID SURFACE B,21,1,4,5,3,1,2,2,0,0,2,1,Biofabrication
42,43,13.709,ACS NANO,20,0,1,2,4,6,4,2,1,0,0,0,Biofabrication
43,44,6.042,ANAL CHEM,20,0,0,1,3,3,1,3,1,2,0,6,Biofabrication
44,45,2.077,BIOMED MICRODEVICES,19,0,1,0,1,1,2,1,1,3,1,8,Biofabrication
45,46,5.158,CARBOHYD POLYM,19,0,3,3,4,2,1,1,1,0,0,4,Biofabrication
46,47,3.862,INT J PHARMACEUT,19,0,3,6,3,2,1,1,1,1,0,1,Biofabrication
47,48,4.439,APPL SURF SCI,18,0,1,1,0,4,2,2,0,1,0,7,Biofabrication
48,49,2.571,BIOMICROFLUIDICS,18,1,2,1,2,1,2,5,3,1,0,0,Biofabrication
49,50,3.495,BIOPHYS J,18,0,0,0,2,1,1,0,0,3,2,9,Biofabrication
50,51,2.176,J APPL PHYS,18,0,0,1,0,0,0,0,1,3,0,13,Biofabrication
51,52,1.911,J BIOMAT SCI-POLYM E,18,0,0,1,2,1,3,1,0,1,2,7,Biofabrication
52,53,1.916,J BIOMECH ENG-T ASME,18,0,0,0,1,1,0,1,0,8,0,7,Biofabrication
53,54,3.355,J R SOC INTERFACE,18,1,0,0,4,0,1,2,2,0,4,4,Biofabrication
54,55,26.919,NAT METHODS,18,0,0,0,1,0,10,2,1,1,1,2,Biofabrication
55,56,24.537,MATER TODAY,17,1,1,1,0,6,2,3,1,0,1,1,Biofabrication
56,57,9.598,SMALL,17,0,2,2,3,2,3,0,1,3,0,1,Biofabrication
57,58,3.709,SOFT MATTER,17,0,0,1,1,1,5,2,2,2,1,2,Biofabrication
58,59,4.432,ACS BIOMATER SCI ENG,16,1,15,0,0,0,0,0,0,0,0,0,Biofabrication
59,60,1.947,BIOTECHNOL PROGR,16,0,1,0,1,1,1,0,1,3,3,5,Biofabrication
60,61,4.455,BONE,16,0,0,0,0,0,1,2,2,3,2,6,Biofabrication
61,62,3.414,J ORTHOP RES,16,0,2,3,0,1,0,1,0,3,0,6,Biofabrication
62,63,3.392,MACROMOL BIOSCI,16,1,1,0,1,4,2,1,2,1,0,3,Biofabrication
63,64,2.936,RSC ADV,16,0,7,5,1,2,1,0,0,0,0,0,Biofabrication
64,65,5.831,BIOMATER SCI-UK,15,1,1,1,5,7,0,0,0,0,0,0,Biofabrication
65,66,52.613,CHEM REV,15,0,6,0,1,0,1,1,0,0,1,5,Biofabrication
66,67,3.667,EUR CELLS MATER,15,0,0,0,1,1,1,4,2,1,0,5,Biofabrication
67,68,4.370,INT J NANOMED,15,0,2,3,0,3,3,2,0,0,0,2,Biofabrication
68,69,3.294,INTEGR BIOL-UK,15,0,1,3,1,2,2,1,2,3,0,0,Biofabrication
69,70,1.901,J APPL POLYM SCI,15,1,2,2,0,1,0,1,0,0,1,7,Biofabrication
70,71,12.080,NANO LETT,15,0,1,1,2,2,2,0,1,0,2,4,Biofabrication
71,72,32.621,NAT MED,15,0,2,1,1,1,3,1,0,2,1,3,Biofabrication
72,73,3.507,BIOTECHNOL J,14,0,0,3,1,2,0,3,0,2,1,2,Biofabrication
73,74,4.583,J BONE JOINT SURG AM,14,0,0,1,0,1,1,0,0,0,0,11,Biofabrication
74,75,50.167,NAT REV DRUG DISCOV,14,0,1,3,1,0,2,2,0,0,0,5,Biofabrication
75,76,79.260,NEW ENGL J MED,14,0,0,3,0,3,0,0,0,0,0,8,Biofabrication
76,77,5.587,STEM CELLS,14,0,0,0,1,1,2,0,1,1,3,5,Biofabrication
77,78,12.102,ANGEW CHEM INT EDIT,13,0,1,3,0,2,0,1,0,1,0,5,Biofabrication
78,79,9.130,CANCER RES,13,0,1,0,0,1,0,1,0,0,0,10,Biofabrication
79,80,3.909,INT J BIOL MACROMOL,13,0,0,2,1,1,1,3,0,0,1,4,Biofabrication
80,81,4.011,J BIOL CHEM,13,0,0,0,0,0,0,1,0,0,0,12,Biofabrication
81,82,2.467,MATERIALS,13,0,4,3,4,1,1,0,0,0,0,0,Biofabrication
82,83, ,METHOD MOL BIOL,13,0,2,3,3,2,0,2,0,0,0,1,Biofabrication
83,84,35.612,NAT REV MOL CELL BIO,13,0,0,0,2,0,1,0,1,1,1,7,Biofabrication
84,85,11.452,BIOTECHNOL ADV,12,2,5,2,2,1,0,0,0,0,0,0,Biofabrication
85,86,14.079,HEPATOLOGY,12,0,0,0,0,0,0,2,2,0,4,4,Biofabrication
86,87,8.784,J CELL BIOL,12,1,0,0,0,0,0,0,0,1,0,10,Biofabrication
87,88,13.251,J CLIN INVEST,12,0,0,0,0,3,2,1,1,1,0,4,Biofabrication
88,89,3.239,J MECH BEHAV BIOMED,12,1,2,3,3,1,2,0,0,0,0,0,Biofabrication
89,90,1.888,J MICROMECH MICROENG,12,0,0,1,1,1,3,0,0,0,2,4,Biofabrication
90,91,2.384,MICROFLUID NANOFLUID,12,0,1,2,3,0,0,1,1,3,1,0,Biofabrication
91,92,2.346,RAPID PROTOTYPING J,12,0,0,0,3,0,0,0,2,1,0,6,Biofabrication
92,93,2.992,REGEN MED,12,0,2,0,0,1,4,1,1,0,2,1,Biofabrication
93,94,4.929,STEM CELL TRANSL MED,12,1,1,4,1,0,5,0,0,0,0,0,Biofabrication
94,95,3.309,EXP CELL RES,11,0,0,0,0,1,0,0,0,0,0,10,Biofabrication
95,96,2.082,J BIOMATER APPL,11,0,3,0,2,0,1,2,2,0,0,1,Biofabrication
96,97,2.533,J BIOTECHNOL,11,0,0,3,1,0,1,0,2,0,0,4,Biofabrication
97,98,3.923,J CELL PHYSIOL,11,0,0,3,0,0,0,1,0,1,2,4,Biofabrication
98,99, ,J MATER CHEM,11,0,0,0,0,0,5,0,1,1,1,3,Biofabrication
99,100,3.864,ANALYST,10,0,0,1,1,2,0,5,0,0,0,1,Biofabrication
0,1, ,ALL Journals,13939,277,838,1358,1278,1254,1142,978,881,733,607,4593,BIOLOGICAL PSYCHIATRY
1,2, ,ALL OTHERS (808),808,8,47,79,75,52,51,46,37,29,29,355,BIOLOGICAL PSYCHIATRY
2,3,11.984,BIOL PSYCHIAT,796,149,68,79,49,50,45,44,56,43,39,174,BIOLOGICAL PSYCHIATRY
3,4,5.971,J NEUROSCI,676,2,23,48,57,61,45,56,55,46,33,250,BIOLOGICAL PSYCHIATRY
4,5,9.504,P NATL ACAD SCI USA,393,0,18,44,21,41,25,30,34,34,12,134,BIOLOGICAL PSYCHIATRY
5,6,41.577,NATURE,385,2,25,26,60,23,40,56,19,24,17,93,BIOLOGICAL PSYCHIATRY
6,7,14.319,NEURON,377,0,18,38,57,30,42,27,21,13,14,117,BIOLOGICAL PSYCHIATRY
7,8,6.544,NEUROPSYCHOPHARMACOL,346,10,33,36,32,23,32,32,40,22,22,64,BIOLOGICAL PSYCHIATRY
8,9,19.912,NAT NEUROSCI,343,1,32,46,35,24,35,28,22,9,11,100,BIOLOGICAL PSYCHIATRY
9,10,13.396,AM J PSYCHIAT,338,5,18,11,17,20,17,24,27,10,17,172,BIOLOGICAL PSYCHIATRY
10,11,11.640,MOL PSYCHIATR,272,10,38,42,35,29,35,25,10,6,12,30,BIOLOGICAL PSYCHIATRY
11,12, ,ARCH GEN PSYCHIAT,257,0,0,0,0,0,29,18,22,20,7,161,BIOLOGICAL PSYCHIATRY
12,13,41.058,SCIENCE,250,1,11,16,18,24,21,8,16,10,8,117,BIOLOGICAL PSYCHIATRY
13,14,5.426,NEUROIMAGE,249,2,9,8,38,18,41,22,27,11,8,65,BIOLOGICAL PSYCHIATRY
14,15,32.635,NAT REV NEUROSCI,197,3,4,27,5,20,18,20,14,25,10,51,BIOLOGICAL PSYCHIATRY
15,16,2.766,PLOS ONE,186,0,4,23,23,38,36,32,14,11,4,1,BIOLOGICAL PSYCHIATRY
16,17,3.222,PSYCHOPHARMACOLOGY,173,1,6,11,11,19,9,14,4,7,10,81,BIOLOGICAL PSYCHIATRY
17,18,6.944,SCHIZOPHRENIA BULL,143,3,8,16,28,13,16,11,6,12,5,25,BIOLOGICAL PSYCHIATRY
18,19,3.382,NEUROSCIENCE,133,1,7,7,9,9,4,19,7,5,6,59,BIOLOGICAL PSYCHIATRY
19,20,3.958,SCHIZOPHR RES,133,3,8,16,12,15,12,9,7,6,6,39,BIOLOGICAL PSYCHIATRY
20,21,16.642,JAMA PSYCHIAT,127,4,11,46,38,28,0,0,0,0,0,0,BIOLOGICAL PSYCHIATRY
21,22,3.125,BRAIN RES,119,0,3,9,1,6,4,5,10,8,3,70,BIOLOGICAL PSYCHIATRY
22,23,6.308,CEREB CORTEX,102,6,15,9,12,5,4,5,7,4,8,27,BIOLOGICAL PSYCHIATRY
23,24,31.398,CELL,100,0,2,12,4,12,10,9,6,5,8,32,BIOLOGICAL PSYCHIATRY
24,25,2.832,EUR J NEUROSCI,97,1,2,7,5,4,15,4,7,7,6,39,BIOLOGICAL PSYCHIATRY
25,26,4.249,NEUROPHARMACOLOGY,95,4,4,6,15,13,18,2,7,5,7,14,BIOLOGICAL PSYCHIATRY
26,27,8.037,NEUROSCI BIOBEHAV R,94,0,5,13,6,12,8,7,7,8,6,22,BIOLOGICAL PSYCHIATRY
27,28,27.125,NAT GENET,88,1,8,11,5,16,5,7,1,4,6,24,BIOLOGICAL PSYCHIATRY
28,29,4.691,TRANSL PSYCHIAT,82,2,12,19,18,17,10,4,0,0,0,0,BIOLOGICAL PSYCHIATRY
29,30,3.400,J COMP NEUROL,81,0,1,1,5,3,5,2,2,8,1,53,BIOLOGICAL PSYCHIATRY
30,31,5.475,PSYCHOL MED,81,2,12,11,8,4,4,3,8,4,1,24,BIOLOGICAL PSYCHIATRY
31,32,3.173,BEHAV BRAIN RES,80,0,5,9,5,8,6,11,4,5,5,22,BIOLOGICAL PSYCHIATRY
32,33,6.306,BRAIN BEHAV IMMUN,80,2,5,17,6,10,9,8,5,5,6,7,BIOLOGICAL PSYCHIATRY
33,34,11.439,TRENDS NEUROSCI,79,0,2,8,6,7,9,3,7,4,7,26,BIOLOGICAL PSYCHIATRY
34,35,4.731,PSYCHONEUROENDOCRINO,69,0,5,12,7,15,5,2,5,6,2,10,BIOLOGICAL PSYCHIATRY
35,36,10.848,BRAIN,67,0,7,7,2,7,5,2,7,2,7,21,BIOLOGICAL PSYCHIATRY
36,37,5.867,BRIT J PSYCHIAT,66,0,0,3,10,2,1,3,3,3,4,37,BIOLOGICAL PSYCHIATRY
37,38,4.247,J CLIN PSYCHIAT,65,1,6,4,4,2,5,6,4,3,3,27,BIOLOGICAL PSYCHIATRY
38,39,4.927,HUM BRAIN MAPP,63,0,7,12,7,11,5,2,3,3,2,11,BIOLOGICAL PSYCHIATRY
39,40,3.786,J AFFECT DISORDERS,62,1,7,5,4,7,5,2,3,5,4,19,BIOLOGICAL PSYCHIATRY
40,41, ,J AUTISM DEV DISORD,57,0,1,7,4,4,6,0,3,5,1,26,BIOLOGICAL PSYCHIATRY
41,42,15.557,TRENDS COGN SCI,57,0,4,6,2,6,16,9,2,2,1,9,BIOLOGICAL PSYCHIATRY
42,43,4.000,J PSYCHIATR RES,56,0,2,7,3,7,5,4,3,4,2,19,BIOLOGICAL PSYCHIATRY
43,44,2.159,NEUROSCI LETT,55,1,1,6,2,2,4,1,4,5,4,25,BIOLOGICAL PSYCHIATRY
44,45,2.455,PSYCHIAT RES-NEUROIM,53,0,1,8,1,4,6,5,6,6,3,13,BIOLOGICAL PSYCHIATRY
45,46,2.871,FRONT HUM NEUROSCI,51,0,4,7,14,17,1,4,3,1,0,0,BIOLOGICAL PSYCHIATRY
46,47,2.502,J NEUROPHYSIOL,51,0,1,2,1,1,3,4,1,3,5,30,BIOLOGICAL PSYCHIATRY
47,48,4.277,ANN NY ACAD SCI,50,0,0,5,0,1,2,6,2,2,4,28,BIOLOGICAL PSYCHIATRY
48,49,3.706,J PHARMACOL EXP THER,49,0,0,1,2,1,1,0,0,0,2,42,BIOLOGICAL PSYCHIATRY
49,50,6.541,CURR OPIN NEUROBIOL,48,0,1,6,4,10,5,3,2,2,0,15,BIOLOGICAL PSYCHIATRY
50,51,4.011,J BIOL CHEM,47,0,3,0,3,6,5,2,2,2,1,23,BIOLOGICAL PSYCHIATRY
51,52,12.353,NAT COMMUN,47,2,9,18,8,5,5,0,0,0,0,0,BIOLOGICAL PSYCHIATRY
52,53,4.609,J NEUROCHEM,46,0,2,3,4,0,4,1,2,0,2,28,BIOLOGICAL PSYCHIATRY
53,54,3.981,INT J NEUROPSYCHOPH,45,0,5,4,5,9,4,5,3,5,1,4,BIOLOGICAL PSYCHIATRY
54,55,6.250,J AM ACAD CHILD PSY,45,0,0,3,3,6,4,1,3,2,1,22,BIOLOGICAL PSYCHIATRY
55,56,14.675,ANNU REV NEUROSCI,44,0,0,3,0,0,4,9,0,5,1,22,BIOLOGICAL PSYCHIATRY
56,57,3.040,EUR J PHARMACOL,44,0,0,4,1,0,0,1,0,0,3,35,BIOLOGICAL PSYCHIATRY
57,58,2.889,NEUROPSYCHOLOGIA,42,0,0,2,3,2,1,6,7,2,1,18,BIOLOGICAL PSYCHIATRY
58,59,2.517,PHYSIOL BEHAV,42,1,2,2,2,0,2,6,2,2,4,19,BIOLOGICAL PSYCHIATRY
59,60,2.857,FRONT PSYCHIATRY,40,0,5,7,6,17,3,2,0,0,0,0,BIOLOGICAL PSYCHIATRY
60,61,53.254,LANCET,40,0,3,1,3,6,4,1,1,4,2,15,BIOLOGICAL PSYCHIATRY
61,62,6.486,J CHILD PSYCHOL PSYC,37,0,2,3,2,3,3,4,2,3,3,12,BIOLOGICAL PSYCHIATRY
62,63,8.855,AM J HUM GENET,36,1,1,4,4,1,2,6,3,1,1,12,BIOLOGICAL PSYCHIATRY
63,64, ,DIAGN STAT MAN MENT,36,0,0,0,1,22,0,0,0,0,0,13,BIOLOGICAL PSYCHIATRY
64,65,3.961,ENDOCRINOLOGY,36,0,1,4,5,1,2,1,4,2,3,13,BIOLOGICAL PSYCHIATRY
65,66, ,J ABNORM PSYCHOL,36,1,2,3,2,0,3,0,2,4,1,18,BIOLOGICAL PSYCHIATRY
66,67,47.661,JAMA-J AM MED ASSOC,36,0,0,3,4,3,1,2,4,0,1,18,BIOLOGICAL PSYCHIATRY
67,68,2.538,PHARMACOL BIOCHEM BE,36,0,0,0,5,1,2,3,3,3,2,17,BIOLOGICAL PSYCHIATRY
68,69,5.365,J PSYCHIATR NEUROSCI,35,0,2,2,4,5,5,2,2,2,3,8,BIOLOGICAL PSYCHIATRY
69,70,3.244,NEUROBIOL LEARN MEM,35,0,4,3,11,1,2,4,3,1,1,5,BIOLOGICAL PSYCHIATRY
