Cited Journal Data: PLOS ONE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest
1445,2.303,PLANT PATHOL,89,0,5,13,15,22,18,8,3,1,3,1
1446,1.441,PUBLIC HEALTH,89,1,10,12,16,24,12,8,3,1,0,2
1447,6.437,SEMIN IMMUNOPATHOL,89,0,2,8,12,19,19,12,10,4,2,1
1448,3.016,AM J MED GENET B,88,0,2,11,14,19,22,8,5,3,2,2
1449,1.402,ANIM SCI J,88,0,6,16,17,21,15,5,5,1,2,0
1450,2.344,ARCH MED SCI,88,0,5,12,17,19,16,6,6,3,1,3
1451,3.038,BIOFACTORS,88,0,5,23,14,9,16,9,6,4,2,0
1452,3.702,BIOGERONTOLOGY,88,0,9,15,7,7,9,22,6,4,8,1
1453,4.761,CELL ONCOL,88,1,1,6,12,22,19,9,7,8,2,1
1454,3.235,CHEM SENSES,88,0,5,8,15,21,14,9,8,8,0,0
1455,5.664,CIRC-CARDIOVASC GENE,88,3,11,11,14,15,15,10,2,5,0,2
1456,3.234,CURR HYPERTENS REP,88,3,11,21,15,15,10,6,4,1,1,1
1457,3.151,EXPERT OPIN DRUG MET,88,2,12,12,14,19,17,6,3,1,2,0
1458,3.837,J INNATE IMMUN,88,0,3,7,15,26,19,7,7,2,2,0
1459,3.063,J INORG BIOCHEM,88,1,5,5,18,19,20,8,5,4,2,1
1460,3.228,J NEUROVIROL,88,2,10,5,16,19,11,8,7,5,5,0
1461,3.626,MOL IMAGING BIOL,88,0,4,18,20,19,14,4,6,3,0,0
1462,11.406,NAT PROD REP,88,0,15,13,14,16,14,5,5,3,3,0
1463,,PHARMACEUTICALS,88,1,8,15,14,15,16,12,4,0,1,2
1464,4.270,PROG OCEANOGR,88,0,7,13,21,17,15,4,8,2,1,0
1465,2.163,SAMJ S AFR MED J,88,2,9,11,17,18,12,5,6,2,0,6
1466,1.928,SWISS MED WKLY,88,5,8,17,14,15,13,4,6,2,2,2
1467,1.647,ANIM REPROD SCI,87,4,10,11,22,16,7,5,5,4,2,1
1468,5.723,BASIC RES CARDIOL,87,3,7,14,20,18,7,10,3,4,1,0
1469,2.623,CLIN RES HEPATOL GAS,87,1,7,16,22,15,10,11,4,0,1,0
1470,2.565,COGN AFFECT BEHAV NE,87,0,3,7,19,21,13,13,4,3,4,0
1471,3.260,CYTOM PART A,87,2,8,6,20,21,14,9,6,1,0,0
1472,2.569,ELECTROPHORESIS,87,0,9,23,17,13,8,11,1,3,1,1
1473,23.425,EUR HEART J,87,2,7,15,22,15,11,10,1,1,2,1
1474,1.859,GASTROENT RES PRACT,87,1,6,20,18,20,11,6,1,1,3,0
1475,3.423,ORG BIOMOL CHEM,87,1,10,18,14,11,11,8,8,4,1,1
1476,1.952,RHEUMATOL INT,87,1,5,26,16,15,13,4,3,3,0,1
1477,2.991,ARCH IMMUNOL THER EX,86,0,4,9,12,13,18,16,4,3,3,4
1478,,BEHAV RES METHODS,86,0,4,15,11,28,11,7,5,0,5,0
1479,2.731,BMC GASTROENTEROL,86,2,7,6,24,17,13,11,4,0,2,0
1480,8.636,CLIN CHEM,86,0,8,14,13,22,8,13,4,2,0,2
1481,6.425,CRIT CARE,86,4,10,24,15,10,11,6,2,2,2,0
1482,7.932,CURR OPIN IMMUNOL,86,1,14,18,20,11,7,8,3,3,0,1
1483,3.086,EUR J CLIN INVEST,86,2,4,21,21,16,13,4,3,1,0,1
1484,3.282,EUR J INTERN MED,86,1,13,22,22,14,4,6,0,2,0,2
1485,7.704,EUR J NUCL MED MOL I,86,0,15,16,22,20,10,2,0,0,0,1
1486,4.155,FRONT CHEM,86,6,7,15,13,20,14,6,3,2,0,0
1487,1.508,INDIAN J MED RES,86,1,4,9,23,19,8,6,6,7,3,0
1488,1.579,INT J DEV BIOL,86,0,4,12,11,19,18,5,4,4,2,7
1489,1.815,J ZHEJIANG UNIV-SC B,86,0,6,13,21,25,11,5,3,0,1,1
1490,11.355,LANCET HIV,86,1,11,12,13,17,12,9,9,1,0,1
1491,3.129,LWT-FOOD SCI TECHNOL,86,1,7,9,23,17,15,5,4,3,0,2
1492,0.977,MOL BIOL+,86,2,4,9,12,10,21,9,9,5,4,1
1493,3.842,NEUROGASTROENT MOTIL,86,2,8,11,17,18,11,11,4,2,0,2
1494,2.214,PHOTOCHEM PHOTOBIOL,86,0,5,13,9,22,12,15,6,0,1,3
1495,0.444,TROP J PHARM RES,86,2,6,19,15,14,17,9,3,1,0,0
1496,2.357,BIOL RES,85,3,13,12,13,14,14,6,7,0,2,1
1497,7.867,BRIT J SPORT MED,85,2,8,18,22,18,13,4,0,0,0,0
1498,3.405,CELL BIOSCI,85,3,7,17,13,18,12,6,5,1,2,1
1499,5.043,DEPRESS ANXIETY,85,0,11,8,18,24,9,4,6,3,0,2
1500,1.116,IN VIVO,85,4,7,11,12,18,14,11,2,4,2,0
1501,2.432,J EXP ZOOL PART B,85,1,5,8,18,21,14,10,1,3,3,1
1502,3.392,J NEUROENDOCRINOL,85,1,9,11,9,20,13,12,4,3,3,0
1503,0.723,J PAK MED ASSOC,85,1,6,13,13,22,12,6,4,6,1,1
1504,11.238,JNCI-J NATL CANCER I,85,0,8,16,17,13,11,8,5,2,2,3
1505,2.369,ORG DIVERS EVOL,85,0,5,13,15,16,21,5,7,1,1,1
1506,2.392,QUAL LIFE RES,85,0,15,17,19,12,11,8,0,2,1,0
1507,4.013,RETINA-J RET VIT DIS,85,0,10,13,24,26,6,2,1,1,2,0
1508,1.632,VET IMMUNOL IMMUNOP,85,1,15,7,17,17,11,9,5,1,1,1
1509,1.770,BMC OPHTHALMOL,84,2,12,24,17,17,6,2,2,0,1,1
1510,9.188,CANCER IMMUNOL RES,84,0,4,10,20,17,17,8,5,1,2,0
1511,2.213,CHAOS SOLITON FRACT,84,8,7,13,13,12,9,12,6,1,2,1
1512,1.920,CROP PROT,84,1,6,20,23,12,12,5,2,0,1,2
1513,2.042,DISABIL REHABIL,84,0,2,14,18,25,11,8,2,3,1,0
1514,1.514,ENVIRON BIOL FISH,84,0,5,13,10,16,17,9,8,2,3,1
1515,3.211,GENES NUTR,84,0,12,16,14,16,9,8,4,3,1,1
1516,,GENOM DATA,84,1,5,17,17,18,13,8,3,0,2,0
1517,2.234,IBIS,84,0,4,11,16,23,12,8,4,2,2,2
1518,1.015,J APICULT RES,84,0,9,7,18,12,15,8,9,3,3,0
1519,2.094,J MICROBIOL IMMUNOL,84,0,1,5,17,21,25,8,5,1,1,0
1520,1.954,J ORNITHOL,84,0,3,12,22,17,7,11,3,4,4,1
1521,2.309,J PHARM PHARMACOL,84,1,5,16,19,26,6,4,4,3,0,0
1522,27.144,LANCET NEUROL,84,6,11,9,12,14,18,4,6,3,1,0
1523,3.199,MULT SCLER RELAT DIS,84,1,7,10,16,19,11,14,3,3,0,0
1524,5.811,NANOTOXICOLOGY,84,2,8,15,19,15,15,7,2,1,0,0
1525,3.483,NUTR METAB,84,1,6,14,12,15,19,10,3,3,0,1
1526,,WORLD J HEPATOL,84,1,10,17,12,22,11,8,1,2,0,0
1527,2.889,ANIM CONSERV,83,4,4,6,13,19,14,6,11,1,5,0
1528,,APPL GEOGR,83,3,5,18,14,17,8,7,5,3,2,1
1529,2.808,CANCER CHEMOTH PHARM,83,1,4,13,11,22,15,7,4,4,1,1
1530,2.424,EXCLI J,83,4,10,13,20,23,8,3,1,1,0,0
1531,3.627,FRONT ZOOL,83,1,6,14,14,18,14,6,4,2,1,3
1532,2.312,INNATE IMMUN-LONDON,83,0,5,11,15,13,17,8,7,5,2,0
1533,2.788,J ASSIST REPROD GEN,83,1,6,20,15,10,13,8,1,5,1,3
1534,1.766,J BUON,83,0,5,11,14,20,16,11,3,2,0,1
1535,4.444,J ORAL MICROBIOL,83,0,10,18,15,13,9,13,2,1,2,0
1536,2.878,J PERIODONTAL RES,83,0,4,14,20,17,10,9,4,2,1,2
1537,2.496,MUSCLE NERVE,83,0,11,12,18,14,18,5,1,3,1,0
1538,26.919,NAT METHODS,83,1,4,11,16,15,10,12,3,9,1,1
1539,1.696,NEOPLASMA,83,1,5,13,16,18,15,4,3,4,2,2
1540,1.733,PATIENT PREFER ADHER,83,2,16,13,18,21,8,3,2,0,0,0
1541,2.580,PHYSIOL PLANTARUM,83,0,7,12,28,17,3,10,3,1,2,0
1542,4.334,QUATERNARY SCI REV,83,2,6,14,20,21,6,9,2,0,1,2
1543,2.952,WOUND REPAIR REGEN,83,1,6,15,16,14,11,6,7,4,1,2
1544,3.124,BOT J LINN SOC,82,0,7,14,16,13,13,12,1,3,2,1
1545,,CIENC SAUDE COLETIVA,82,2,1,10,8,26,14,7,8,0,0,6
1546,1.943,CURR GENE THER,82,2,7,7,18,18,10,9,2,6,1,2
1547,4.129,EUR PSYCHIAT,82,2,8,13,15,21,6,8,3,5,0,1
1548,3.267,HISTOPATHOLOGY,82,1,5,24,15,14,11,6,3,2,1,0
1549,2.215,J DEV ORIG HLTH DIS,82,0,6,21,13,15,12,6,7,2,0,0
1550,3.205,MOL PAIN,82,3,3,15,16,18,15,6,3,1,0,2
1551,,PAN AFR MED J,82,1,9,11,19,18,8,9,4,2,1,0
1552,1.395,PHYSIOL MOL PLANT P,82,0,5,10,21,18,11,8,2,1,1,5
1553,3.389,TREE PHYSIOL,82,0,6,25,14,15,8,8,3,2,1,0
1554,2.645,ULTRASOUND MED BIOL,82,1,4,11,20,17,18,5,2,2,2,0
1555,6.523,ANESTHESIOLOGY,81,1,9,8,17,20,7,7,6,4,1,1
1556,13.860,ANNU REV ENTOMOL,81,0,6,8,13,15,16,9,4,2,3,5
1557,1.318,ARQ BRAS CARDIOL,81,0,9,12,28,13,12,2,4,0,0,1
1558,1.730,AUSTRAL ECOL,81,1,5,12,17,19,11,8,2,0,1,5
1559,2.659,BASIC CLIN PHARMACOL,81,1,11,18,10,17,15,4,1,2,0,2
1560,2.524,BMC MED RES METHODOL,81,0,6,19,14,16,12,7,2,2,0,3
1561,6.120,BRAIN STIMUL,81,0,9,11,16,13,14,8,3,6,1,0
1562,6.499,BRIT J ANAESTH,81,3,11,15,23,10,8,6,1,2,1,1
1563,5.324,CELL COMMUN SIGNAL,81,2,4,10,9,26,15,4,5,2,3,1
1564,4.829,CELLS-BASEL,81,2,6,8,15,14,14,12,8,1,1,0
1565,3.199,CEREBELLUM,81,0,4,7,15,13,11,17,8,3,1,2
1566,4.347,CLIN CHEST MED,81,1,7,16,17,7,13,4,4,8,3,1
1567,2.665,CURR MED RES OPIN,81,1,12,15,15,21,12,2,0,1,0,2
1568,2.421,ESTUAR COAST,81,0,6,10,15,11,15,18,3,2,0,1
1569,2.867,EXPERT OPIN THER PAT,81,1,6,19,14,9,14,5,5,4,3,1
1570,2.478,EYE,81,0,3,13,21,19,11,6,0,6,2,0
1571,1.510,J FOOD PROTECT,81,1,13,12,12,19,8,5,4,4,1,2
1572,35.612,NAT REV MOL CELL BIO,81,0,2,8,19,17,8,12,5,6,2,2
1573,2.958,PANCREAS,81,0,3,19,22,15,9,5,4,2,1,1
1574,1.423,TOHOKU J EXP MED,81,2,9,17,16,15,14,5,0,1,2,0
1575,5.636,ADV VIRUS RES,80,0,6,12,15,12,11,10,7,5,2,0
1576,2.728,CANCER CAUSE CONTROL,80,1,7,9,18,19,14,2,7,1,2,0
1577,4.021,CANCER PREV RES,80,1,3,5,15,18,21,14,2,0,1,0
1578,3.726,CURR OSTEOPOROS REP,80,2,6,12,14,16,12,10,3,5,0,0
1579,3.095,DRUG DELIV,80,3,5,16,18,12,11,11,3,0,0,1
1580,1.546,EUR ARCH OTO-RHINO-L,80,1,7,15,16,22,9,6,2,0,2,0
1581,4.333,EUR J ENDOCRINOL,80,3,8,11,11,12,20,12,1,1,1,0
1582,1.809,EUR J OBSTET GYN R B,80,1,9,17,23,13,5,4,2,3,2,1
1583,1.735,FISH PHYSIOL BIOCHEM,80,0,1,17,24,9,12,5,5,3,2,2
1584,0.673,FRESEN ENVIRON BULL,80,1,7,16,21,13,12,5,0,3,1,1
1585,,FRONT NUTR,80,2,11,15,9,17,8,9,4,3,2,0
1586,2.199,INJURY,80,4,10,16,15,20,6,6,0,2,0,1
1587,1.305,INT J PEDIATR OTORHI,80,1,7,15,20,15,16,3,0,0,1,2
1588,3.408,J DRUG TARGET,80,0,5,9,15,21,11,10,6,2,1,0
1589,2.018,J FOOD SCI,80,0,10,11,13,14,16,7,5,2,2,0
1590,1.729,J SEA RES,80,2,10,9,12,22,9,5,9,0,2,0
1591,,KIDNEY INT REP,80,0,14,15,23,18,4,3,3,0,0,0
1592,0.401,LAT AM J PHARM,80,7,9,23,18,9,8,1,4,0,0,1
1593,1.246,MAR ECOL-EVOL PERSP,80,0,3,8,11,12,19,11,10,4,2,0
1594,,MICR GASTR PATHXB,80,0,1,11,9,22,14,8,7,6,1,1
1595,19.064,NAT CELL BIOL,80,1,1,3,15,12,16,14,4,9,2,3
1596,2.707,NUTR RES,80,1,9,15,12,17,13,6,6,0,1,0
1597,,PSYCHOL SCI,80,2,7,10,18,16,12,9,2,0,1,3
1598,0.511,REV BIOL TROP,80,2,7,9,21,8,12,11,9,1,0,0
1599,15.678,TRENDS BIOCHEM SCI,80,0,4,5,21,17,16,7,4,1,5,0
1600,1.564,YONSEI MED J,80,0,3,19,15,21,11,7,0,0,2,2
1601,3.293,CALCIFIED TISSUE INT,79,0,10,18,9,18,7,8,3,4,1,1
1602,5.835,CLIN J AM SOC NEPHRO,79,2,11,16,26,9,9,1,3,0,1,1
1603,,CURR OPIN PSYCHOL,79,1,9,19,10,27,3,6,0,2,1,1
1604,2.413,DIABETOL METAB SYNDR,79,2,11,9,8,17,12,6,6,3,4,1
1605,3.688,EJSO-EUR J SURG ONC,79,0,9,21,17,16,9,2,2,1,2,0
1606,,EUR RESPIR REV,79,4,15,15,13,11,8,6,1,3,3,0
1607,2.094,IMMUNOGENETICS,79,0,7,9,14,14,9,5,6,5,6,4
1608,,INT J PHARM SCI RES,79,4,9,14,20,10,7,6,5,2,0,2
1609,0.786,IRAN RED CRESCENT ME,79,2,12,16,22,10,9,3,2,2,0,1
1610,3.906,J BIOL RHYTHM,79,1,5,3,15,9,15,9,8,8,2,4
1611,3.664,J NEUROIMMUNE PHARM,79,0,5,19,11,21,10,5,2,3,3,0
1612,2.467,MATERIALS,79,6,8,17,16,15,13,4,0,0,0,0
1613,2.853,MOL ORAL MICROBIOL,79,0,2,12,14,21,7,14,7,1,1,0
1614,2.055,PARASITOL INT,79,0,5,9,13,24,16,8,2,2,0,0
1615,3.610,PHYTOMEDICINE,79,2,11,8,14,13,16,8,5,1,1,0
1616,2.406,PULM PHARMACOL THER,79,0,16,19,14,12,15,1,0,0,0,2
1617,1.651,TECHNOL CANCER RES T,79,0,6,13,14,18,8,12,2,2,1,3
1618,,TRANSL LUNG CANCER R,79,2,7,11,37,13,6,1,1,0,1,0
1619,4.984,ACTA PSYCHIAT SCAND,78,1,14,14,13,18,8,7,3,0,0,0
1620,3.616,AMBIO,78,1,3,7,10,27,9,7,5,1,7,1
1621,3.132,DIABETIC MED,78,1,7,16,22,16,8,4,1,2,1,0
1622,0.684,EXPERT OPIN ORPHAN D,78,5,9,11,7,21,11,7,2,2,3,0
1623,1.130,GENET RESOUR CROP EV,78,0,1,8,18,17,13,9,2,1,4,5
1624,1.366,GENETICA,78,0,6,4,13,22,15,8,7,0,3,0
1625,4.195,J GLOB HEALTH,78,1,11,18,14,15,9,5,2,1,1,1
1626,4.880,J MOL DIAGN,78,0,6,18,15,13,10,8,3,3,2,0
1627,1.711,J MORPHOL,78,0,6,13,10,16,17,9,5,0,1,1
1628,4.859,J PAIN,78,0,6,10,23,14,10,8,5,1,1,0
1629,3.695,J TRAUMA ACUTE CARE,78,1,5,15,17,20,10,7,1,1,1,0
1630,2.442,LARYNGOSCOPE,78,0,4,9,24,19,11,6,4,0,1,0
1631,1.689,MOL CELL PROBE,78,2,5,7,19,13,13,9,6,3,1,0
1632,0.845,NUTR HOSP,78,1,6,12,16,22,14,2,2,2,0,1
1633,0.920,PRESSE MED,78,4,15,12,9,15,14,3,3,0,3,0
1634,2.676,SUPPORT CARE CANCER,78,0,11,14,24,9,13,1,2,4,0,0
1635,18.564,TRENDS CELL BIOL,78,1,4,5,8,10,17,15,5,7,3,3
1636,0.933,ACTA CIR BRAS,77,0,8,17,20,10,9,7,2,4,0,0
1637,3.126,ACTA DIABETOL,77,0,7,12,10,23,8,9,3,3,2,0
1638,2.357,AIDS RES THER,77,0,3,13,15,13,12,5,11,2,2,1
1639,2.775,AIDS REV,77,2,6,8,13,17,17,7,2,3,1,1
1640,2.250,BIOCHEM CELL BIOL,77,0,2,18,12,13,10,16,2,1,2,1
1641,,CLIN TRANSL MED,77,0,11,9,13,14,10,15,2,2,0,1
1642,2.392,CLIN TRANSL ONCOL,77,0,5,16,8,19,13,7,5,2,2,0
1643,7.279,CONSERV LETT,77,0,1,9,19,17,14,5,5,4,1,2
1644,3.449,CURR ALLERGY ASTHM R,77,3,5,14,16,16,13,3,4,2,1,0
1645,3.000,CURR OPIN PULM MED,77,2,14,20,14,13,6,4,2,0,1,1
1646,3.553,EUR CHILD ADOLES PSY,77,0,4,18,14,11,14,10,3,1,2,0
1647,5.553,EXPERT OPIN DRUG DEL,77,0,5,14,7,12,14,14,4,3,3,1
1648,1.974,FORENSIC SCI INT,77,3,6,9,14,20,5,9,4,2,1,4
1649,3.038,FREE RADICAL RES,77,0,8,12,18,15,11,4,3,6,0,0
1650,2.571,FUNGAL BIOL-UK,77,0,2,15,12,17,17,9,3,0,1,1
1651,3.203,GENE THER,77,1,7,7,16,16,14,9,3,2,0,2
1652,2.487,IMMUNOL RES,77,0,1,18,19,10,14,8,3,4,0,0
1653,2.192,INT J GYNECOL CANCER,77,0,4,13,19,17,12,7,4,0,1,0
1654,4.287,J EUR ACAD DERMATOL,77,1,5,5,15,20,14,11,3,1,2,0
1655,,MINDFULNESS,77,0,3,25,16,13,8,3,0,2,6,1
1656,2.992,REGEN MED,77,3,7,13,10,10,9,8,8,5,4,0
1657,4.244,TALANTA,77,2,6,10,10,16,15,5,11,1,0,1
1658,4.361,WATER RESOUR RES,77,4,8,19,18,14,9,1,3,1,0,0
1659,19.384,ANN INTERN MED,76,1,6,15,20,10,11,9,1,3,0,0
1660,3.051,ANN NUTR METAB,76,3,12,12,14,15,10,3,4,3,0,0
1661,2.241,ARCH GERONTOL GERIAT,76,1,4,17,16,11,13,8,3,2,1,0
1662,2.144,BASIC APPL ECOL,76,2,4,9,19,11,15,5,6,2,3,0
1663,1.976,BIOMARKERS,76,1,2,11,18,14,16,7,3,0,2,2
1664,2.173,BMC NEUROSCI,76,0,7,6,10,19,12,9,7,4,1,1
1665,3.783,BRIEF FUNCT GENOMICS,76,0,0,10,13,13,17,10,4,4,4,1
1666,3.077,CLIN ENDOCRINOL,76,0,8,13,21,9,8,6,4,5,2,0
1667,1.819,CURR PHARM BIOTECHNO,76,0,6,12,12,17,9,8,4,2,5,1
1668,5.415,DNA RES,76,1,5,10,14,20,13,5,2,3,3,0
1669,1.834,EPL-EUROPHYS LETT,76,1,8,10,16,12,11,9,5,2,1,1
1670,,FUTUR SCI OA,76,0,13,12,15,12,11,5,2,6,0,0
1671,3.084,INFECT CONT HOSP EP,76,0,10,18,14,12,9,9,2,2,0,0
1672,1.675,INSECT SOC,76,0,6,13,17,10,15,4,4,1,4,2
1673,4.848,INT J HYG ENVIR HEAL,76,1,8,13,19,17,10,2,2,2,2,0
1674,2.843,J CHEM PHYS,76,0,5,10,11,12,14,13,9,1,0,1
1675,1.330,J INFECT DEV COUNTR,76,0,3,7,17,19,9,8,5,4,3,1
1676,4.541,JMIR MHEALTH UHEALTH,76,4,15,13,21,9,8,4,1,0,1,0
1677,3.335,PHARM RES-DORDR,76,1,7,8,20,8,14,8,5,3,2,0
1678,,PROG INFLAMM RES SER,76,0,2,10,12,19,21,3,6,2,1,0
1679,6.457,REMOTE SENS ENVIRON,76,0,9,14,19,17,4,6,2,2,0,3
1680,3.417,RETROVIROLOGY,76,1,5,7,9,16,16,8,7,4,3,0
1681,3.138,SAUDI J BIOL SCI,76,0,3,7,14,14,18,9,3,5,3,0
1682,6.361,B WORLD HEALTH ORGAN,75,3,7,13,14,15,7,8,4,3,1,0
1683,3.978,DATABASE-OXFORD,75,1,10,14,10,12,16,4,2,3,1,2
1684,3.041,ENDOCR CONNECT,75,1,5,17,10,18,11,9,3,1,0,0
1685,2.679,EUR J CLIN PHARMACOL,75,1,9,14,15,15,13,3,1,4,0,0
1686,3.156,EXPERT OPIN DRUG SAF,75,1,11,17,20,12,11,1,1,0,1,0
1687,4.123,HELICOBACTER,75,0,19,8,15,10,3,5,8,4,3,0
1688,3.716,J CHROMATOGR A,75,2,8,11,14,15,10,8,5,1,1,0
1689,2.894,J CLIN PATHOL,75,0,7,10,14,21,10,7,1,3,1,1
1690,3.213,J DIABETES,75,0,4,14,23,19,10,0,2,1,1,1
1691,3.680,J GEN PHYSIOL,75,0,7,11,13,18,8,10,2,1,4,1
1692,1.403,J MAR BIOL ASSOC UK,75,0,2,5,15,20,11,12,9,0,1,0
1693,2.627,J SOIL SEDIMENT,75,0,0,14,19,19,14,5,2,2,0,0
1694,2.319,LEUKEMIA RES,75,0,4,12,16,12,15,7,2,2,2,3
1695,,METABOLITES,75,5,6,11,10,16,5,10,8,2,1,1
1696,2.778,MYCORRHIZA,75,0,5,8,15,10,25,5,3,1,1,2
1697,,NAT BIOMED ENG,75,0,6,18,11,16,10,7,2,3,2,0
1698,4.994,NEOPLASIA,75,0,6,7,13,16,9,15,2,5,1,1
1699,3.890,OBES SURG,75,0,10,20,13,19,4,3,5,0,1,0
1700,2.779,PRENATAL DIAG,75,2,14,12,14,13,8,5,5,1,0,1
1701,,SPRINGER HBK,75,0,0,5,7,27,14,3,5,12,2,0
1702,1.890,TOXICOL RES-UK,75,2,4,7,23,19,9,9,0,1,1,0
1703,4.400,TRAFFIC,75,1,4,7,9,15,11,10,10,1,5,2
1704,2.197,TRANSGENIC RES,75,1,3,10,15,13,16,10,3,1,1,2
1705,4.325,ACS INFECT DIS,74,0,3,11,14,13,12,8,9,3,1,0
1706,4.380,AM J PUBLIC HEALTH,74,2,8,20,15,14,4,6,3,2,0,0
1707,1.854,BEHAV PHARMACOL,74,1,7,7,9,13,17,11,5,2,2,0
1708,6.838,BIOFABRICATION,74,1,10,13,11,13,11,7,4,2,1,1
1709,1.947,BIOTECHNOL PROGR,74,0,2,11,14,19,7,14,0,5,0,2
1710,3.085,BMB REP,74,1,1,5,10,15,16,12,6,5,2,1
1711,2.267,CURR ISSUES MOL BIOL,74,0,2,9,21,19,10,7,5,0,1,0
1712,,DEVELOPMENTAL SCI,74,0,1,6,10,18,16,16,3,1,2,1
1713,3.256,ECOL SOC,74,0,11,16,16,8,11,7,3,1,0,1
1714,2.667,GENESIS,74,2,4,11,11,19,7,7,1,8,1,3
1715,3.850,IEEE J BIOMED HEALTH,74,0,4,11,17,17,11,6,5,1,0,2
1716,,INT J DRUG POLICY,74,0,7,22,25,13,2,0,2,0,3,0
1717,3.354,J HOSP INFECT,74,2,17,9,14,9,11,7,3,2,0,0
1718,0.685,M S-MED SCI,74,2,4,9,12,19,11,9,2,3,1,2
1719,3.449,MOL BRAIN,74,0,6,7,11,21,10,7,7,2,1,2
1720,11.471,NAT PLANTS,74,0,5,11,17,11,10,6,7,2,1,4
1721,4.721,PARKINSONISM RELAT D,74,1,8,16,17,12,8,4,6,1,1,0
1722,4.269,PLANT METHODS,74,1,2,16,15,13,10,9,3,1,3,1
1723,2.314,SCAND J IMMUNOL,74,2,15,11,11,8,12,6,6,1,1,1
1724,2.792,SPINE,74,0,4,20,18,11,16,2,0,2,1,0
1725,1.410,WILDLIFE RES,74,1,10,8,20,15,9,9,1,0,0,1
1726,,ADV INTELL SYST,73,0,6,18,12,15,7,7,2,4,1,1
1727,2.703,BRAIN TOPOGR,73,0,2,10,13,18,11,8,5,2,2,2
1728,,COGNITIVE SCI,73,0,2,9,14,18,12,14,3,1,0,0
1729,3.864,CURR PSYCHIAT REP,73,4,10,14,19,13,8,2,2,1,0,0
1730,4.030,ECOSYSTEMS,73,0,4,19,16,18,5,7,3,1,0,0
1731,5.351,EPIGENET CHROMATIN,73,4,2,9,7,16,12,4,11,7,1,0
1732,2.982,EPJ DATA SCI,73,2,2,15,10,15,9,14,5,0,1,0
1733,,EUR EAT DISORD REV,73,2,10,25,19,3,9,5,0,0,0,0
1734,2.123,INFECT AGENTS CANCER,73,2,6,10,16,14,7,8,4,4,1,1
1735,5.399,J CHEM THEORY COMPUT,73,3,6,12,4,9,22,5,5,2,1,4
1736,2.537,J EUKARYOT MICROBIOL,73,0,1,5,7,20,15,10,3,11,1,0
1737,4.066,J GENET GENOMICS,73,1,4,3,19,8,14,7,6,3,3,5
1738,2.433,J HUM HYPERTENS,73,3,11,15,14,17,7,2,1,2,0,1
1739,1.562,J INSECT CONSERV,73,1,8,13,20,10,3,10,6,0,2,0
1740,,NEXTG SEQ BIOINFXB,73,0,12,8,14,16,12,5,1,0,3,2
1741,2.538,PHARMACOL BIOCHEM BE,73,1,7,8,13,20,15,2,0,5,0,2
1742,3.567,PROTEOM CLIN APPL,73,2,7,10,17,12,4,11,6,0,3,1
1743,,RES J PHARM BIOL CHE,73,2,10,4,12,16,17,7,2,1,1,1
1744,1.442,S AFR J BOT,73,1,7,6,9,24,14,6,3,1,2,0
1745,2.918,SOC PSYCH PSYCH EPID,73,0,8,9,13,19,15,5,1,2,1,0
1746,2.415,VIROL SIN,73,5,8,8,21,14,8,2,3,3,0,1
1747,1.652,ACTA HISTOCHEM,72,1,2,6,16,12,11,10,9,3,2,0
1748,4.041,AIDS PATIENT CARE ST,72,2,12,12,8,15,13,4,4,2,0,0
1749,7.028,COMPR REV FOOD SCI F,72,1,9,7,12,20,9,8,3,1,1,1
1750,2.393,CURR ZOOL,72,1,5,8,10,20,10,8,4,3,2,1
1751,5.415,GCB BIOENERGY,72,0,5,12,17,18,8,7,3,2,0,0
1752,3.562,INT BIODETER BIODEGR,72,1,5,10,19,16,9,5,1,4,1,1
1753,0.672,J GENET,72,0,5,8,16,14,13,7,2,4,2,1
1754,3.092,J INTEGR PLANT BIOL,72,1,3,10,10,10,15,12,5,1,3,2
1755,2.419,J INTERF CYTOK RES,72,1,3,8,17,10,12,6,6,4,4,1
1756,2.868,J NUTR HEALTH AGING,72,0,3,8,15,15,15,6,5,4,0,1
1757,1.906,J SPEECH LANG HEAR R,72,1,8,15,11,10,12,3,4,5,1,2
1758,2.886,J SURG ONCOL,72,0,7,12,23,10,9,3,1,4,1,2
1759,0.901,MAR BIOL RES,72,0,7,13,18,8,11,9,3,0,2,1
1760,1.744,MOL BIOCHEM PARASIT,72,0,5,5,11,13,21,11,2,2,0,2
1761,3.810,PSYCHOSOM MED,72,1,9,8,10,15,14,6,3,4,2,0
1762,5.034,REV MED VIROL,72,2,5,7,17,17,10,4,5,4,0,1
1763,0.817,SE ASIAN J TROP MED,72,1,11,16,13,13,7,6,2,0,2,1
1764,4.237,SYST ENTOMOL,72,0,5,9,10,16,14,8,5,2,3,0
1765,3.397,UROL ONCOL-SEMIN ORI,72,1,5,14,15,13,6,10,4,3,0,1
1766,1.773,VET J,72,5,6,14,18,12,10,2,2,1,2,0
1767,1.795,VET PATHOL,72,1,5,15,16,15,10,3,4,2,1,0
1768,2.688,ZOONOSES PUBLIC HLTH,72,0,2,15,17,16,11,5,3,2,1,0
1769,1.262,ADV CLIN EXP MED,71,0,1,5,22,12,9,15,4,2,1,0
