Cited Journal Data: J NEUROSCI,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest
1653,,TURK PSIKIYATR DERG,7,0,0,1,0,1,0,0,0,0,0,5
1654,2.645,ULTRASOUND MED BIOL,7,0,0,0,0,2,0,1,0,0,0,4
1655,,ACCIDENT ANAL PREV,6,0,0,0,0,0,0,3,0,0,0,3
1656,2.064,ADV MED SCI-POLAND,6,0,0,0,0,0,0,1,1,1,0,3
1657,,ADV PHARM BULL,6,0,0,0,1,0,1,0,1,0,2,1
1658,,ALCOHOL RES-CURR REV,6,0,0,0,0,0,0,0,0,1,0,5
1659,5.232,ALTEX-ALTERN ANIM EX,6,0,0,0,0,1,0,1,0,0,0,4
1660,1.843,AM J PHYS MED REHAB,6,0,0,0,0,0,0,0,1,2,0,3
1661,3.864,ANALYST,6,0,0,0,0,0,0,0,0,1,0,5
1662,0.731,ANAT HISTOL EMBRYOL,6,0,1,0,0,0,0,0,0,0,0,5
1663,1.018,ANN ANIM SCI,6,0,0,0,0,0,0,0,0,0,0,6
1664,,ANN TRANSL MED,6,0,0,0,1,0,0,3,0,0,0,2
1665,9.032,ANNU REV CELL DEV BI,6,0,0,0,0,0,0,0,0,1,1,4
1666,1.558,APPL NEUROPSYCH-ADUL,6,0,0,0,0,1,0,0,0,1,0,4
1667,1.316,ARCH INSECT BIOCHEM,6,0,0,0,0,1,0,0,0,0,0,5
1668,,ARTHR VECT CONTRXB,6,0,0,0,0,0,0,1,0,0,2,3
1669,1.634,ASIAN PAC J TROP MED,6,0,1,0,0,1,0,0,0,0,0,4
1670,5.084,AUST NZ J PSYCHIAT,6,0,0,0,0,1,0,1,1,0,1,2
1671,,AUT CANC OTH PATHXB,6,0,0,0,2,0,1,0,0,0,0,3
1672,,AVICENNA J PHYTOMEDI,6,0,0,0,0,1,0,0,1,0,0,4
1673,3.526,B CHEM SOC JPN,6,0,0,0,0,0,0,0,1,1,2,2
1674,3.347,BEHAV ECOL,6,0,0,1,0,1,0,0,0,0,0,4
1675,2.250,BIOCHEM CELL BIOL,6,0,0,0,0,0,0,0,0,0,1,5
1676,1.579,BIOL RES NURS,6,0,0,0,0,0,1,1,0,0,1,3
1677,,BIOMED ENG-APP BAS C,6,0,0,0,1,1,1,1,0,1,0,1
1678,2.077,BIOMED MICRODEVICES,6,0,0,2,0,0,1,1,1,0,0,1
1679,,BIOMED PHYS ENG EXPR,6,0,0,0,0,0,0,1,2,0,0,3
1680,,BIOMEDICINES,6,0,0,0,0,0,1,0,0,0,0,5
1681,2.427,BMC DEV BIOL,6,0,0,0,0,0,0,1,2,0,0,3
1682,1.412,BRAZ J OTORHINOLAR,6,0,0,0,0,0,0,0,1,0,2,3
1683,1.814,BRIT J RADIOL,6,0,0,1,0,0,1,0,0,2,0,2
1684,0.242,BULG CHEM COMMUN,6,0,0,0,0,0,0,0,0,1,0,5
1685,,CAH NUTR DIET,6,0,0,0,1,0,2,0,1,0,0,2
1686,2.193,CAN J DIABETES,6,0,0,0,0,0,2,1,0,1,0,2
1687,3.202,CANCER MED-US,6,0,0,1,0,0,0,1,1,0,0,3
1688,6.290,CARDIOVASC RES,6,0,0,0,0,0,1,2,0,0,1,2
1689,2.186,CELL BIOCHEM FUNCT,6,0,0,0,0,0,0,0,0,1,1,4
1690,3.405,CELL BIOSCI,6,0,1,0,2,0,2,0,0,0,0,1
1691,0.508,CESK SLOV NEUROL N,6,0,0,0,0,1,0,0,0,0,0,5
1692,10.199,CLIN CANCER RES,6,0,0,0,0,1,0,0,1,0,0,4
1693,1.807,CLIN NEUROPSYCHOL,6,0,0,0,0,1,0,0,1,0,1,3
1694,2.790,CLIN NEURORADIOL,6,0,0,0,0,1,0,1,1,0,0,3
1695,1.444,COGN BEHAV NEUROL,6,0,0,0,0,0,0,1,0,1,0,4
1696,,CONNS TRANSL NEURXB,6,0,0,1,0,1,0,0,0,0,0,4
1697,2.934,CONTRAST MEDIA MOL I,6,0,0,0,0,0,0,1,0,1,0,4
1698,6.425,CRIT CARE,6,0,0,1,0,0,0,0,1,1,0,3
1699,5.239,CRIT REV BIOTECHNOL,6,0,0,0,0,0,0,0,0,0,0,6
1700,6.481,CRIT REV CL LAB SCI,6,0,0,0,0,0,0,1,1,0,1,3
1701,,CURR PSYCHOL,6,0,0,0,0,1,1,0,1,1,0,2
1702,,DEV REV,6,0,0,0,0,0,0,0,0,1,1,4
1703,2.819,DIGEST DIS SCI,6,0,1,0,0,0,1,0,0,0,1,3
1704,0.972,DISCRETE CONT DYN-B,6,0,0,0,0,0,0,1,0,0,0,5
1705,2.646,DRUG DEVELOP RES,6,0,1,0,0,0,0,1,0,1,0,3
1706,2.025,EARLY HUM DEV,6,0,1,0,1,0,0,0,0,0,1,3
1707,3.091,EUR REV AGING PHYS A,6,0,1,0,0,0,1,0,1,0,1,2
1708,1.878,EXP LUNG RES,6,0,0,0,0,0,0,0,0,0,0,6
1709,2.094,EXPERT REV MED DEVIC,6,0,0,0,0,0,0,0,0,0,1,5
1710,,FRONT CARDIOVASC MED,6,0,0,0,0,0,0,0,0,0,2,4
1711,3.627,FRONT ZOOL,6,0,0,0,0,0,1,0,0,1,0,4
1712,5.491,FUNCT ECOL,6,0,0,1,0,1,0,0,0,0,0,4
1713,9.937,GENET MED,6,0,0,0,1,0,1,2,1,0,0,1
1714,2.910,GENOMICS,6,0,0,1,1,0,0,0,0,2,1,1
1715,17.016,GUT,6,0,0,1,0,0,0,0,1,1,1,2
1716,14.079,HEPATOLOGY,6,0,1,0,0,1,0,1,0,2,0,1
1717,,IEEE I CONF COMP VIS,6,0,1,0,0,0,0,0,1,0,2,2
1718,2.563,IEEE T HUM-MACH SYST,6,0,0,0,0,0,0,0,2,0,0,4
1719,5.072,IEEE T IMAGE PROCESS,6,0,0,0,1,0,1,1,0,0,0,3
1720,4.264,IEEE T ROBOT,6,0,0,0,0,0,0,0,0,0,0,6
1721,2.436,IMMUNOL LETT,6,0,0,0,0,1,0,0,0,0,0,5
1722,,INDIAN J OTOL,6,0,0,0,0,0,0,1,0,0,2,3
1723,0.738,INDIAN J PHARM SCI,6,0,0,0,0,0,0,1,0,2,1,2
1724,,INFANT MENT HEALTH J,6,0,0,0,0,0,1,0,0,1,1,3
1725,4.305,INFORM SCIENCES,6,0,0,0,0,1,0,0,0,0,0,5
1726,2.312,INNATE IMMUN-LONDON,6,0,0,1,0,0,0,0,1,1,0,3
1727,1.501,INT J BIFURCAT CHAOS,6,0,0,0,0,0,1,2,0,0,0,3
1728,3.897,INT J EAT DISORDER,6,0,0,0,2,0,1,1,0,0,0,2
1729,0.908,INT J HUM ROBOT,6,0,0,0,0,0,0,0,1,0,1,4
1730,,INT J INFLAMM,6,0,0,1,0,0,0,1,0,0,1,3
1731,1.504,INT J TOXICOL,6,0,0,0,1,0,0,1,1,2,0,1
1732,1.726,INT NEUROUROL J,6,0,1,0,0,1,0,0,1,0,0,3
1733,0.786,IRAN RED CRESCENT ME,6,0,0,0,0,1,0,0,1,0,2,2
1734,13.258,J ALLERGY CLIN IMMUN,6,0,0,1,0,0,0,0,0,0,1,4
1735,8.655,J AM SOC NEPHROL,6,0,0,0,0,1,0,0,0,1,1,3
1736,3.042,J ATHEROSCLER THROMB,6,0,0,0,0,1,0,0,0,1,0,4
1737,3.668,J ATTEN DISORD,6,0,0,0,0,0,0,1,0,0,0,5
1738,2.952,J BIOL INORG CHEM,6,0,0,0,0,0,0,1,1,0,1,3
1739,0.781,J BIOMATER TISS ENG,6,0,0,0,0,0,0,0,0,0,0,6
1740,3.804,J CHEM INF MODEL,6,0,0,1,0,0,0,0,0,1,0,4
1741,1.163,J CLIN RES PEDIATR E,6,0,0,0,0,0,0,1,0,2,0,3
1742,1.996,J COMPUT NONLIN DYN,6,0,0,0,0,0,0,0,0,0,0,6
1743,3.675,J DERMATOL SCI,6,0,0,0,0,0,0,1,0,0,0,5
1744,,J ENDOCR SOC,6,0,0,1,0,0,0,0,0,1,1,3
1745,,J GAMBL STUD,6,0,0,1,1,0,0,1,2,0,0,1
1746,4.066,J GENET GENOMICS,6,0,0,1,0,1,0,1,1,1,0,1
1747,0.758,J INT ADV OTOL,6,0,0,1,0,0,0,0,0,1,0,4
1748,1.423,J LABELLED COMPD RAD,6,0,0,0,0,1,0,0,1,0,0,4
1749,5.294,J NANOBIOTECHNOL,6,0,0,0,1,0,0,2,0,1,0,2
1750,2.162,J NEUROSURG-PEDIATR,6,0,0,0,1,1,0,1,1,0,2,0
1751,1.969,J PEPT SCI,6,0,0,0,0,1,0,0,0,0,1,4
1752,,J PSYCHOLINGUIST RES,6,0,0,0,0,1,1,1,1,0,0,2
1753,3.433,J STRUCT BIOL,6,0,0,0,0,1,0,0,1,0,2,2
1754,4.197,J TRANSL MED,6,0,1,0,0,0,0,2,0,1,0,2
1755,1.782,J VENOM ANIM TOXINS,6,0,0,0,0,0,1,1,0,0,0,4
1756,1.291,J VET EMERG CRIT CAR,6,0,0,0,0,0,0,0,0,0,2,4
1757,1.815,J ZHEJIANG UNIV-SC B,6,0,0,0,1,1,0,1,1,0,0,2
1758,10.769,JAMA PEDIATR,6,0,0,0,0,0,0,0,1,0,0,5
1759,,JMIR RES PROTOC,6,0,0,0,0,0,0,1,0,3,0,2
1760,,JPN DENT SCI REV,6,0,0,1,0,0,0,0,0,1,0,4
1761,0.158,KLIN NEUROPHYSIOL,6,0,0,0,1,1,1,0,1,0,1,1
1762,4.263,LAB INVEST,6,0,0,0,0,2,0,0,0,0,0,4
1763,,LANG SCI,6,0,0,0,0,0,2,0,0,1,1,2
1764,,LEARN MOTIV,6,0,0,1,0,0,0,0,0,0,0,5
1765,,LIFE SPAN DISABIL,6,0,0,0,1,0,0,0,1,1,0,3
1766,,MED ACUPUNCT,6,0,0,0,0,0,0,0,0,0,0,6
1767,1.429,MEDICINA-LITHUANIA,6,0,0,0,0,1,0,1,0,0,2,2
1768,,MONIST,6,0,0,0,0,0,0,0,0,0,0,6
1769,14.101,NAT REV NEPHROL,6,0,0,0,1,0,0,1,1,0,0,3
1770,4.994,NEOPLASIA,6,0,0,0,1,0,0,0,0,0,0,5
1771,2.842,NEUROPSYCHOL REHABIL,6,0,0,0,0,0,0,1,0,0,0,5
1772,,NONLIN DYNAM PSYCHOL,6,0,0,0,0,0,1,0,1,0,0,4
1773,8.483,OBES REV,6,0,1,1,0,0,1,0,0,0,0,3
1774,1.826,OPHTHALMIC RES,6,0,0,1,0,0,0,1,0,0,1,3
1775,,OXID STRESS APPL BAS,6,0,0,0,0,0,1,0,0,0,1,4
1776,2.410,P ROY SOC A-MATH PHY,6,0,0,0,0,0,1,0,0,0,1,4
1777,2.187,PAIN PRACT,6,0,0,0,0,0,1,0,0,2,0,3
1778,,PET CLIN,6,0,0,0,0,1,1,0,0,0,1,3
1779,2.064,PHARMACOPSYCHIATRY,6,0,0,0,2,0,1,0,2,0,0,1
1780,,PHENOMENOL COGN SCI,6,0,0,0,1,0,0,0,0,3,0,2
1781,1.867,PHYS MED REH CLIN N,6,0,0,0,0,1,1,3,0,0,0,1
1782,1.279,PROCESSES,6,0,0,0,1,0,1,0,0,0,1,3
1783,1.103,PROSTHET ORTHOT INT,6,0,0,0,0,0,1,1,0,0,0,4
1784,,PSYCHOL RUSS,6,0,0,0,2,0,0,0,1,1,0,2
1785,13.122,PSYCHOTHER PSYCHOSOM,6,0,0,0,0,0,0,1,2,0,0,3
1786,2.321,Q REV BIOL,6,0,0,0,0,1,0,0,0,1,0,4
1787,2.992,REGEN MED,6,0,0,1,0,0,1,0,0,0,0,4
1788,,REGENERATION,6,0,0,2,0,1,1,1,0,0,1,0
1789,1.616,RES VET SCI,6,0,0,0,0,0,0,0,0,0,0,6
1790,4.407,RESPIROLOGY,6,0,0,0,1,0,0,1,0,1,1,2
1791,0.270,REV BRAS MED ESPORTE,6,0,0,0,0,0,1,0,0,0,0,5
1792,,RIV INT FILOS PSICOL,6,0,0,0,0,1,0,0,0,0,0,5
1793,3.623,SCAND J MED SCI SPOR,6,0,0,0,0,0,1,0,0,0,0,5
1794,4.136,SCI BULL,6,0,0,1,0,0,0,0,1,1,0,3
1795,0.537,SCIENTIST,6,0,1,1,1,1,0,1,0,0,0,1
1796,1.878,SEMIN PEDIATR NEUROL,6,0,0,0,0,2,0,1,1,1,0,1
1797,,SENS EVAL SER,6,0,0,0,0,0,0,1,0,0,0,5
1798,,SOC PERSONAL PSYCHOL,6,0,0,1,2,0,2,0,0,0,1,0
1799,1.132,SUBST USE MISUSE,6,0,0,1,0,0,0,0,1,0,0,4
1800,1.928,SWISS MED WKLY,6,0,0,0,0,2,1,1,0,0,0,2
1801,0.719,TECHNOL HEALTH CARE,6,0,0,0,0,0,1,1,0,0,0,4
1802,2.779,THROMB RES,6,0,0,0,0,0,0,0,2,2,0,2
1803,2.352,TOXICON,6,0,0,0,0,0,0,2,0,0,0,4
1804,1.933,VET RES COMMUN,6,0,0,0,1,0,1,0,0,1,0,3
1805,,WORLD J PSYCHIATR,6,0,0,0,0,0,1,0,0,0,0,5
1806,,WORLD J RADIOL,6,0,1,0,0,1,0,2,0,2,0,0
1807,,2017 51 ANN C INFXB,5,0,1,1,1,0,0,0,0,0,0,2
1808,,2017 IEEE INT CXB,5,0,0,0,0,1,0,0,0,0,1,3
1809,,2017 INT C VIRT REXB,5,1,0,1,0,0,0,0,0,1,0,2
1810,4.384,ACM T GRAPHIC,5,0,0,0,0,0,0,0,0,0,0,5
1811,1.239,ACTA BIOCHIM POL,5,0,0,0,0,0,1,1,0,0,0,3
1812,0.669,ACTA PHYS SIN-CH ED,5,0,0,0,0,1,1,0,0,0,0,3
1813,1.000,ADAPT BEHAV,5,0,0,0,1,0,1,0,0,1,0,2
1814,,AJIDD-AM J INTELLECT,5,0,0,2,1,0,0,0,1,1,0,0
1815,7.357,ALIMENT PHARM THER,5,0,0,0,0,0,0,0,0,1,0,4
1816,5.732,AM J OBSTET GYNECOL,5,0,0,0,0,0,1,0,2,0,1,1
1817,4.795,AM J OPHTHALMOL,5,0,0,1,0,0,0,0,0,0,0,4
1818,5.123,ANAL CHIM ACTA,5,0,0,0,0,0,0,0,0,1,1,3
1819,2.073,ANAL METHODS-UK,5,0,0,0,0,0,0,0,0,2,0,3
1820,4.351,ANGIOGENESIS,5,0,0,1,0,0,0,1,0,0,0,3
1821,1.548,ANN APPL STAT,5,0,0,0,1,0,1,0,0,0,0,3
1822,0.800,ANN CLIN LAB SCI,5,0,0,0,1,0,1,0,1,0,1,1
1823,6.775,ANNU REV ANIM BIOSCI,5,0,0,0,0,0,2,0,0,0,0,3
1824,11.742,ANNU REV BIOPHYS,5,0,0,2,0,0,0,1,1,0,0,1
1825,2.026,APMIS,5,0,0,0,0,0,0,0,0,2,0,3
1826,2.518,APPL PHYSIOL NUTR ME,5,0,0,1,0,0,0,0,1,0,0,3
1827,3.953,ARCH DIS CHILD-FETAL,5,0,0,0,0,0,0,1,0,2,0,2
1828,4.269,ARTHRITIS RES THER,5,0,0,0,1,0,0,0,0,1,0,3
1829,7.873,ARTHRITIS RHEUMATOL,5,0,2,1,0,0,0,0,1,0,1,0
1830,4.467,ATHEROSCLEROSIS,5,0,0,0,1,0,0,0,0,0,0,4
1831,1.387,AURIS NASUS LARYNX,5,0,0,0,0,0,1,0,1,2,0,1
1832,,AUTISM,5,0,0,0,0,0,0,0,2,1,0,2
1833,,B SIB MED,5,0,0,0,0,0,0,0,0,0,0,5
1834,4.280,BBA-BIOENERGETICS,5,0,0,0,0,0,0,0,0,0,0,5
1835,2.473,BEHAV ECOL SOCIOBIOL,5,0,0,1,0,0,0,0,0,0,0,4
1836,,BIO WEB CONF,5,0,0,0,0,1,0,1,2,0,0,1
1837,3.825,BIODRUGS,5,2,0,0,1,0,0,0,0,0,0,2
1838,2.000,BIOELECTROMAGNETICS,5,0,0,0,1,0,0,0,0,0,0,4
1839,3.038,BIOFACTORS,5,0,0,0,0,0,0,0,0,0,0,5
1840,2.897,BIOMED MATER,5,0,0,0,0,0,0,0,0,0,0,5
1841,2.783,BIOMED SIGNAL PROCES,5,0,0,0,0,0,0,1,1,0,1,2
1842,1.870,BIOPHYS CHEM,5,0,1,1,0,0,0,1,0,0,0,2
1843,2.469,BMC GENET,5,0,0,0,0,0,1,1,0,1,0,2
1844,2.866,BMC GERIATR,5,0,0,0,1,0,0,0,0,0,0,4
1845,0.483,BRAZ J PHARM SCI,5,0,0,0,1,0,0,0,0,1,0,3
1846,1.238,BRIT J NEUROSURG,5,0,0,0,0,0,0,1,0,0,1,3
1847,,CAN J EXP PSYCHOL,5,0,0,0,0,0,1,1,0,0,0,3
1848,1.132,CAN RESPIR J,5,0,0,0,0,0,0,0,1,0,1,3
1849,4.372,CANCER SCI,5,0,1,1,0,1,0,0,0,0,0,2
1850,1.291,CELL MOL BIOL LETT,5,0,0,0,0,0,0,0,1,1,0,3
1851,1.641,CHEMOSENS PERCEPT,5,0,0,0,1,0,1,1,0,1,0,1
1852,,CHIN HERB MED,5,0,0,0,1,1,0,0,0,1,0,2
1853,1.370,CLIN NEUROPHARMACOL,5,0,1,0,2,0,0,0,0,0,0,2
1854,,CLIN OPHTHALMOL,5,0,1,0,0,0,0,0,0,1,0,3
1855,2.696,CLIN OTOLARYNGOL,5,0,0,0,0,0,0,1,0,0,0,4
1856,,COGN PROCESS,5,0,1,0,1,1,0,0,0,2,0,0
1857,1.451,COMMUN MATH SCI,5,0,0,0,0,0,0,2,0,1,1,1
1858,1.701,COMPLEMENT THER CLIN,5,0,1,0,0,0,0,1,1,0,0,2
1859,,COMPUT HUM BEHAV,5,0,0,0,0,1,0,0,0,1,0,3
1860,,CONT CLIN TRIAL COMM,5,0,0,0,0,0,0,0,0,0,0,5
1861,,CONTACT DERMATITISXB,5,0,0,0,0,1,1,0,0,1,0,2
1862,6.630,CRIT CARE MED,5,0,0,1,0,0,1,0,0,0,0,3
1863,3.120,CURR OPIN CRIT CARE,5,0,1,1,0,1,0,0,1,0,0,1
1864,4.266,CURR OPIN PSYCHIATR,5,1,0,1,2,0,0,1,0,0,0,0
1865,3.726,CURR OSTEOPOROS REP,5,0,0,0,0,0,0,1,1,0,0,3
1866,0.883,CURR SCI INDIA,5,0,0,0,0,0,0,1,1,0,0,3
1867,,CURR THER RES CLIN E,5,0,1,0,0,0,0,0,1,0,0,3
1868,5.980,DIABETES OBES METAB,5,0,1,0,0,0,1,0,0,1,0,2
1869,2.634,DNA CELL BIOL,5,0,0,0,1,1,0,0,0,0,0,3
1870,0.610,DOKL BIOCHEM BIOPHYS,5,0,0,0,0,1,0,0,0,0,0,4
1871,3.640,DRUG METAB DISPOS,5,0,0,0,2,0,0,0,0,1,0,2
1872,2.531,DYSPHAGIA,5,0,0,0,1,0,1,0,1,0,0,2
1873,2.340,ECOL EVOL,5,0,0,0,0,3,0,0,0,0,0,2
1874,3.974,ECOTOX ENVIRON SAFE,5,0,0,0,0,0,0,2,0,0,0,3
1875,1.454,ENTOMOL EXP APPL,5,0,0,0,0,1,0,0,0,0,0,4
1876,8.440,ENVIRON HEALTH PERSP,5,0,0,0,0,1,0,0,0,2,0,2
1877,7.297,ENVIRON INT,5,0,0,0,0,1,0,1,0,0,0,3
1878,3.179,ENVIRON TOXICOL CHEM,5,0,0,0,0,0,0,0,0,0,0,5
1879,3.667,EUR CELLS MATER,5,0,0,0,0,0,0,2,0,2,0,1
1880,3.979,EUR J ANAESTH,5,0,0,1,0,0,0,0,0,1,0,3
1881,2.679,EUR J CLIN PHARMACOL,5,0,0,1,0,0,0,0,2,0,0,2
1882,,EUR J HUM MOV,5,0,0,1,1,0,0,0,0,1,1,1
1883,0.936,EUR J INFLAMM,5,0,0,0,0,1,0,2,0,1,0,1
1884,1.655,EUR J ORAL SCI,5,0,0,0,0,0,0,1,0,1,0,3
1885,,EUR J PSYCHOTRAUMATO,5,0,0,0,0,0,0,0,0,1,0,4
1886,1.562,EUR NEUROL,5,0,0,0,1,0,0,0,0,1,0,3
1887,1.536,EUR PHYS J B,5,0,0,0,0,0,2,0,0,0,0,3
1888,,EUR SIGNAL PR CONF,5,1,0,0,0,0,0,1,0,1,0,2
1889,2.133,EVOL ECOL,5,0,0,0,0,0,0,0,1,1,0,3
1890,5.065,EXERC SPORT SCI REV,5,0,0,0,0,2,0,0,0,0,0,3
1891,3.436,EXPERT REV CLIN IMMU,5,0,0,1,1,1,0,0,0,0,0,2
1892,0.497,FOLIA MORPHOL,5,0,0,0,0,0,1,0,0,0,0,4
1893,1.974,FORENSIC SCI INT,5,0,0,1,2,0,0,0,0,0,0,2
1894,0.395,FORTSCHR NEUROL PSYC,5,0,0,0,0,2,1,1,1,0,0,0
1895,2.027,FRONT MED-PRC,5,0,0,0,0,0,0,2,0,1,1,1
1896,,FUNCT NEUROL,5,0,0,0,0,2,1,1,0,1,0,0
1897,1.859,GASTROENT RES PRACT,5,0,1,0,0,0,1,0,1,0,0,2
1898,6.615,GENOM PROTEOM BIOINF,5,0,0,1,0,0,0,0,3,0,0,1
1899,2.656,GERIATR GERONTOL INT,5,0,0,1,0,0,0,0,1,0,0,3
1900,2.369,GROWTH HORM IGF RES,5,0,0,0,1,0,0,0,1,0,0,3
1901,3.264,HARVARD REV PSYCHIAT,5,0,0,0,1,0,0,0,0,0,1,3
1902,4.990,HUM REPROD,5,0,0,0,2,0,1,0,0,0,1,1
1903,,IEEE DECIS CONTR P,5,0,2,0,0,0,0,0,1,0,0,2
1904,,IEEE INT ULTRA SYM,5,0,1,0,0,2,1,0,0,0,1,0
1905,3.850,IEEE J BIOMED HEALTH,5,0,0,0,0,0,0,1,0,0,2,2
1906,4.361,IEEE J-STSP,5,0,0,1,0,0,0,0,0,0,1,3
1907,3.573,IEEE ROBOT AUTOM MAG,5,0,0,0,0,0,0,0,1,0,0,4
1908,4.203,IEEE T SIGNAL PROCES,5,0,0,0,1,1,0,1,0,0,1,1
1909,3.078,IEEE T VIS COMPUT GR,5,0,0,0,0,0,0,0,1,1,1,2
1910,2.950,IEEE-ACM T AUDIO SPE,5,0,0,0,1,0,1,0,0,0,0,3
1911,0.385,INDIAN J BIOCHEM BIO,5,0,0,0,1,0,0,0,0,0,0,4
1912,,INDO AM J PHARM SCI,5,0,0,0,0,0,0,0,0,0,1,4
1913,,INT J BILINGUAL,5,0,0,0,1,1,1,0,1,1,0,0
1914,,INT REV VICT,5,0,0,0,0,0,0,0,1,0,0,4
1915,,IRAN J MED SCI,5,0,0,0,0,0,0,0,0,0,0,5
1916,0.524,IRAN J RADIOL,5,0,0,1,0,0,0,0,0,0,0,4
1917,1.498,J ALTERN COMPLEM MED,5,0,0,1,1,1,1,0,0,0,0,1
1918,1.783,J APPL BIOMED,5,0,0,0,1,0,0,0,0,0,0,4
1919,0.875,J ASIA-PAC ENTOMOL,5,0,0,0,0,0,0,0,0,0,0,5
1920,1.916,J BIOMECH ENG-T ASME,5,0,0,0,0,1,0,0,1,1,0,2
1921,3.373,J BIOMED MATER RES B,5,0,0,0,0,0,0,0,0,1,0,4
1922,,J BIOMED RES,5,0,0,0,0,1,1,0,0,0,0,3
1923,,J BODYW MOV THER,5,0,0,0,1,0,0,0,0,1,0,3
1924,5.399,J CHEM THEORY COMPUT,5,0,2,0,0,1,1,0,0,0,0,1
1925,,J CHILD LANG,5,0,1,0,1,0,0,1,0,1,0,1
1926,3.396,J CLIN SLEEP MED,5,0,0,0,1,1,0,1,0,0,1,1
1927,,J CONSUM BEHAV,5,0,0,0,0,0,0,0,1,1,0,3
1928,,J CONTEXT BEHAV SCI,5,0,0,0,1,0,1,0,0,0,0,3
1929,1.896,J ECT,5,0,0,0,0,0,0,0,2,0,0,3
1930,,J ENVIRON PSYCHOL,5,0,0,0,0,0,0,0,0,0,0,5
1931,5.354,J EXP BOT,5,0,1,0,0,0,1,1,0,0,0,2
1932,,J GEN PSYCHOL,5,0,0,0,0,0,0,2,0,2,0,1
1933,3.054,J GERONTOL B-PSYCHOL,5,0,0,0,1,0,0,2,0,0,0,2
1934,3.406,J HEAD TRAUMA REHAB,5,0,0,0,0,0,1,0,3,0,0,1
1935,1.638,J MEMBRANE BIOL,5,0,0,0,0,0,1,0,0,0,0,4
1936,0.126,J NEUROL SCI-TURK,5,0,0,0,0,0,0,2,0,0,0,3
1937,2.868,J NUTR HEALTH AGING,5,0,0,0,0,0,1,0,0,0,0,4
1938,1.610,J ORTHOP SURG RES,5,0,0,0,0,0,0,0,0,0,0,5
1939,1.704,J OTOLARYNGOL-HEAD N,5,0,0,1,0,0,0,0,1,1,0,2
1940,2.128,J PEDIATR SURG,5,0,0,2,0,0,0,0,0,0,0,3
1941,,J PERS,5,0,0,0,0,0,1,1,0,0,1,2
1942,,J PERS SOC PSYCHOL,5,0,0,2,0,1,0,0,0,0,1,1
1943,2.947,J PSYCHOSOM RES,5,0,0,1,1,0,0,0,1,1,0,1
1944,1.865,J RECONSTR MICROSURG,5,0,0,0,0,0,0,1,0,0,0,4
1945,,J ROBOT MECHATRON,5,0,0,0,0,0,0,0,1,1,1,2
1946,2.733,J SPORT SCI,5,0,0,0,0,0,0,0,0,0,0,5
1947,2.325,J STRENGTH COND RES,5,0,0,0,0,0,0,0,0,0,0,5
1948,,J VOICE,5,0,0,0,0,1,1,1,0,1,0,1
1949,,KOREAN J ANESTHESIOL,5,0,0,0,1,1,0,1,0,0,0,2
1950,0.833,LAB ANIMAL,5,0,0,0,0,0,0,2,0,0,0,3
1951,,LECT NOTES COMPUT SC,5,0,0,2,0,0,0,0,0,0,0,3
1952,5.080,MAT SCI ENG C-MATER,5,0,0,0,0,0,0,0,0,0,0,5
1953,1.500,MATH BIOSCI,5,0,0,0,0,0,0,2,0,0,0,3
1954,0.197,MED WETER,5,0,0,0,1,0,1,0,0,1,1,1
1955,,MEDITERR J CLIN PSYC,5,0,0,0,0,0,0,0,0,0,0,5
1956,0.947,MINERVA PEDIATR,5,0,0,0,0,1,0,0,0,0,1,3
1957,,MINN SYM CHILD PSYCH,5,0,0,0,0,1,0,0,0,1,0,3
1958,3.626,MOL IMAGING BIOL,5,0,0,1,0,0,1,0,0,2,0,1
1959,3.816,MOL MICROBIOL,5,0,0,1,0,1,0,0,1,0,0,2
1960,3.575,MSPHERE,5,0,0,0,1,0,0,0,0,0,0,4
1961,3.125,NANOSCALE RES LETT,5,0,0,0,0,0,0,0,1,0,0,4
1962,39.235,NAT MATER,5,0,0,0,0,0,0,0,0,1,0,4
1963,37.490,NAT NANOTECHNOL,5,0,0,0,0,0,0,1,0,1,1,2
1964,17.324,NAT REV GASTRO HEPAT,5,0,0,0,0,0,0,1,0,1,0,3
1965,0.738,NERVENARZT,5,0,1,0,0,0,2,0,0,0,0,2
1966,0.500,NEURAL NETW WORLD,5,0,0,0,0,0,0,0,1,0,0,4
1967,3.163,NEUROCRIT CARE,5,0,0,0,0,0,0,0,0,0,1,4
1968,1.214,NEUROETHICS-NETH,5,0,0,0,1,2,0,1,0,1,0,0
1969,3.090,NEUROGENETICS,5,0,0,0,1,0,1,1,0,0,1,1
1970,,NEUROL THER,5,0,0,1,0,0,0,0,0,0,0,4
1971,,NEUROPSYCHOL TRENDS,5,0,0,0,0,0,1,1,1,1,0,1
1972,3.734,NUTRITION,5,0,0,2,0,0,0,0,1,0,0,2
1973,3.348,OCUL IMMUNOL INFLAMM,5,0,0,1,1,0,1,0,0,0,0,2
1974,4.722,ONCOGENESIS,5,0,0,0,0,1,0,0,0,0,1,3
1975,,P 10 INT JOINT CXB,5,0,0,1,0,1,1,0,1,0,0,1
1976,1.592,PATHOBIOLOGY,5,0,0,0,0,0,0,0,0,0,0,5
