Cited Journal Data: NEUROIMAGE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest
1653,,SOC PSYCHOL PERS SCI,3,0,0,1,0,0,0,0,1,1,0,0
1654,,SOC PSYCHOL SOC,3,0,0,0,1,0,0,0,0,0,0,2
1655,0.896,SPECTROSC LETT,3,0,0,0,0,0,1,0,0,0,0,2
1656,3.119,SPINE J,3,0,0,0,1,0,0,0,0,0,0,2
1657,,SPR SER TRANSL STROK,3,0,0,0,0,0,0,1,0,0,0,2
1658,1.851,STAT COMPUT,3,0,0,0,0,1,1,1,0,0,0,0
1659,3.315,STEM CELLS DEV,3,0,0,0,0,0,0,0,0,0,0,3
1660,1.966,TOXICOL PATHOL,3,0,0,0,0,1,2,0,0,0,0,0
1661,4.880,TRANSL RES,3,0,0,0,0,0,1,0,0,1,0,1
1662,1.808,TRENDS HEAR,3,0,0,0,1,0,0,0,0,0,0,2
1663,,UNIV PSYCHOL,3,0,0,0,0,0,1,2,0,0,0,0
1664,2.064,VITAM HORM,3,0,0,0,1,1,0,1,0,0,0,0
1665,1.003,WIEN KLIN WOCHENSCHR,3,0,0,0,0,0,1,0,1,1,0,0
1666,,WOODH PUBL SER BIOM,3,0,0,0,0,0,0,2,0,0,0,1
1667,,WORLD J PSYCHIATR,3,0,0,1,1,0,0,0,0,0,0,1
1668,1.077,X-RAY SPECTROM,3,0,1,0,0,0,1,1,0,0,0,0
1669,0.293,Z NEUROPSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
1670,,2017 3 IEEE INT CXB,2,0,0,0,0,0,0,0,0,0,0,2
1671,,2017 56 ANN C SOCXB,2,0,0,0,0,0,0,0,0,0,0,2
1672,,2017 6 INT C MODXB,2,0,2,0,0,0,0,0,0,0,0,0
1673,,2017 IEEE SENS APPXB,2,0,0,0,1,0,0,0,0,0,0,1
1674,,2017 INT C CULTXB,2,1,0,0,1,0,0,0,0,0,0,0
1675,,2017 INT C EL ADVXB,2,0,0,0,0,0,0,0,1,0,0,1
1676,,2017 INT C EL COMPXB,2,0,0,1,1,0,0,0,0,0,0,0
1677,,2017 INT C REC ADVXB,2,0,0,0,0,0,0,1,0,0,0,1
1678,2.973,ACM T INTEL SYST TEC,2,0,0,0,0,0,0,0,1,0,1,0
1679,8.097,ACS APPL MATER INTER,2,0,0,0,0,0,0,0,1,0,0,1
1680,11.228,ACS CENTRAL SCI,2,0,0,0,0,1,0,0,0,0,0,1
1681,2.270,ACTA ANAESTH SCAND,2,0,0,0,1,0,0,0,0,0,0,1
1682,0.751,ACTA MEDICA MEDITERR,2,0,0,0,0,0,1,0,0,0,0,1
1683,0.669,ACTA PHYS SIN-CH ED,2,0,0,0,0,0,0,0,1,0,0,1
1684,1.260,ACTAS UROL ESP,2,0,0,0,0,0,0,0,0,0,0,2
1685,6.422,ADV CANCER RES,2,0,2,0,0,0,0,0,0,0,0,0
1686,,ADV CHILD DEV BEHAV,2,0,0,0,0,0,0,1,1,0,0,0
1687,3.198,ADV ENG SOFTW,2,0,0,1,0,0,0,0,0,0,0,1
1688,0.848,ADV MECH ENG,2,0,0,1,1,0,0,0,0,0,0,0
1689,1.443,ADV NEONAT CARE,2,0,0,0,1,0,1,0,0,0,0,0
1690,,ADV NEUROTOXICOL,2,0,0,0,0,0,0,0,1,0,0,1
1691,,ADVNCS MTHMTCS EDUC,2,0,0,0,1,0,0,1,0,0,0,0
1692,2.824,AESTHET SURG J,2,0,0,0,0,0,0,0,0,0,0,2
1693,1.935,AIDS RES HUM RETROV,2,0,0,0,0,0,0,0,0,0,0,2
1694,,AJIDD-AM J INTELLECT,2,0,0,0,0,0,0,0,1,0,0,1
1695,,AJP REP,2,0,0,0,0,0,0,0,0,0,0,2
1696,1.118,AM J AUDIOL,2,0,0,0,0,0,0,0,0,0,1,1
1697,10.231,AM J GASTROENTEROL,2,0,0,0,0,0,0,0,0,0,0,2
1698,1.729,AM J IND MED,2,0,0,0,0,0,0,1,0,0,0,1
1699,7.543,AM J KIDNEY DIS,2,0,0,0,0,0,1,0,0,0,0,1
1700,,AM J MENS HEALTH,2,0,0,0,0,0,0,0,0,0,0,2
1701,1.842,AM J ORTHOD DENTOFAC,2,0,0,0,0,0,0,0,0,0,0,2
1702,3.454,AM J PHYSIOL-CELL PH,2,0,0,0,0,1,1,0,0,0,0,0
1703,4.092,AM J PHYSIOL-LUNG C,2,0,0,0,0,0,0,0,0,1,0,1
1704,3.082,AM J PHYSIOL-REG I,2,0,0,0,0,0,0,1,0,0,0,1
1705,2.141,AM J SURG,2,0,0,0,0,0,1,0,0,1,0,0
1706,3.061,AM J TRANSL RES,2,0,0,0,0,0,1,1,0,0,0,0
1707,0.833,AM J VET RES,2,0,0,0,0,0,0,0,0,0,0,2
1708,0.756,AN PSICOL-SPAIN,2,0,0,0,0,0,0,1,1,0,0,0
1709,,ANAL PHILOS,2,0,0,1,1,0,0,0,0,0,0,0
1710,3.114,ANAT SCI EDUC,2,0,0,1,1,0,0,0,0,0,0,0
1711,1.592,ANGLE ORTHOD,2,0,0,0,0,0,0,0,0,0,0,2
1712,,ANN BEHAV MED,2,0,0,1,0,1,0,0,0,0,0,0
1713,1.915,ANN GEN PSYCHIATR,2,0,0,0,0,0,0,0,1,0,0,1
1714,1.529,ANN HUM GENET,2,0,0,0,0,0,0,1,1,0,0,0
1715,0.222,ANN MED-PSYCHOL,2,0,0,0,0,1,0,0,0,0,0,1
1716,3.780,ANN THORAC SURG,2,0,0,0,1,0,0,0,0,0,0,1
1717,,ANN WORK EXPOS HEAL,2,0,0,0,1,0,0,0,0,0,1,0
1718,,ANNU REV ECON,2,0,0,0,0,0,0,0,0,0,0,2
1719,8.886,ANNU REV NUTR,2,0,0,0,0,0,0,0,0,0,1,1
1720,1.586,ANZ J SURG,2,0,0,0,0,0,0,0,0,0,0,2
1721,3.495,APPL PHYS LETT,2,0,0,1,1,0,0,0,0,0,0,0
1722,1.123,APPL RADIAT ISOTOPES,2,1,0,0,0,0,0,0,0,0,1,0
1723,,APPL RADIOL,2,0,0,1,0,0,0,0,0,0,0,1
1724,,ARAB WORLD ENGL J,2,0,0,0,0,0,0,1,0,0,0,1
1725,2.344,ARCH MED SCI,2,0,0,0,0,0,1,1,0,0,0,0
1726,2.330,ARCH PHARM RES,2,0,0,0,0,0,0,1,0,0,0,1
1727,1.133,ARCH PSYCHIAT NURS,2,0,0,0,0,1,0,1,0,0,0,0
1728,5.728,ARCH TOXICOL,2,0,0,1,0,0,0,0,0,1,0,0
1729,1.416,ASIA-PAC PSYCHIAT,2,0,0,0,0,0,1,0,0,1,0,0
1730,5.551,ASTROPHYS J,2,0,0,0,0,0,0,0,2,0,0,0
1731,4.467,ATHEROSCLEROSIS,2,0,0,0,0,0,0,1,0,0,0,1
1732,8.745,AUTOIMMUN REV,2,0,0,0,0,0,1,0,0,0,0,1
1733,0.771,B AM MATH SOC,2,0,0,0,2,0,0,0,0,0,0,0
1734,,BALI MED J,2,0,0,0,0,0,1,0,0,0,1,0
1735,3.438,BBA-BIOMEMBRANES,2,0,0,0,0,0,0,0,0,1,0,1
1736,4.651,BBA-MOL CELL RES,2,0,0,0,0,0,1,0,0,1,0,0
1737,2.609,BBA-PROTEINS PROTEOM,2,0,0,1,1,0,0,0,0,0,0,0
1738,2.036,BEHAV GENET,2,0,0,0,0,1,0,0,0,0,0,1
1739,,BEHAV HUM PSYCHXB,2,0,0,0,1,1,0,0,0,0,0,0
1740,2.442,BEHAV MED,2,0,0,0,0,0,0,0,0,1,0,1
1741,,BIOARCHAEOL SOC THEO,2,0,0,0,0,0,0,0,1,0,0,1
1742,,BIOCOMPUT-PAC SYM,2,0,0,0,0,0,0,2,0,0,0,0
1743,1.660,BIOETHICS,2,0,0,0,2,0,0,0,0,0,0,0
1744,,BIOPSYCHOSOC MED,2,0,0,0,0,0,1,0,1,0,0,0
1745,2.899,BIOSCIENCE REP,2,0,0,0,0,0,1,0,1,0,0,0
1746,5.770,BMC BIOL,2,1,0,1,0,0,0,0,0,0,0,0
1747,3.288,BMC CANCER,2,0,0,0,0,0,1,0,0,1,0,0
1748,,BMC EAR NOSE THROAT,2,0,0,0,1,0,0,0,1,0,0,0
1749,,BRAINB LEARN EDXB,2,0,1,0,0,0,0,1,0,0,0,0
1750,6.302,BRIEF BIOINFORM,2,0,0,0,0,0,0,0,1,0,0,1
1751,,BRIT J DEV PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
1752,,BRIT J EDUC PSYCHOL,2,0,0,0,0,0,0,0,0,1,0,1
1753,1.238,BRIT J NEUROSURG,2,0,0,0,0,0,1,0,0,0,0,1
1754,2.053,BRIT J PHILOS SCI,2,0,0,0,0,0,1,0,0,0,0,1
1755,,C PROC SOC EXP MECH,2,0,0,0,0,0,0,0,0,0,1,1
1756,3.377,CAN J ANESTH,2,0,0,0,0,1,0,0,0,0,0,1
1757,,CAN J LAW JURISD,2,0,0,0,0,0,0,0,0,0,0,2
1758,2.210,CAN J PHYSIOL PHARM,2,0,0,0,0,0,0,0,0,0,1,1
1759,3.202,CANCER MED-US,2,0,0,0,0,0,0,0,0,0,0,2
1760,3.043,CELL TISSUE RES,2,0,0,0,0,0,1,0,0,0,0,1
1761,6.290,CHEM COMMUN,2,0,0,0,0,0,0,1,0,1,0,0
1762,1.614,CHINESE J AERONAUT,2,0,0,0,0,0,0,1,0,0,0,1
1763,0.650,CHINESE J ELECTRON,2,0,0,0,0,0,0,0,1,0,0,1
1764,1.321,CHINESE PHYS B,2,0,0,1,1,0,0,0,0,0,0,0
1765,1.401,CHROMATOGRAPHIA,2,0,1,0,0,0,1,0,0,0,0,0
1766,15.211,CIRC RES,2,0,0,0,0,0,0,0,0,1,1,0
1767,6.221,CIRC-CARDIOVASC IMAG,2,0,0,0,1,0,1,0,0,0,0,0
1768,2.926,CLIN CHIM ACTA,2,0,1,0,0,0,1,0,0,0,0,0
1769,6.091,CLIN EPIGENETICS,2,1,0,0,1,0,0,0,0,0,0,0
1770,3.060,CLIN ONCOL-UK,2,0,0,0,0,0,0,0,0,1,0,1
1771,3.185,CLIN THER,2,0,0,1,0,0,0,0,0,1,0,0
1772,1.601,CLUSTER COMPUT,2,0,0,0,1,0,1,0,0,0,0,0
1773,,COGENT ARTS HUMANITE,2,0,0,0,0,0,0,0,0,0,0,2
1774,,COGN LINGUIST,2,0,0,0,0,0,0,1,0,1,0,0
1775,3.104,COGNITIVE PSYCHOL,2,0,0,1,0,0,0,0,0,1,0,0
1776,2.778,COLORECTAL DIS,2,0,0,0,0,0,0,0,0,0,0,2
1777,1.762,COMMUN COMPUT PHYS,2,0,0,0,0,0,0,0,0,1,0,1
1778,,COMPR GUID TOXXB,2,0,0,0,0,0,0,1,1,0,0,0
1779,5.797,COMPR PHYSIOL,2,0,0,0,0,0,1,0,0,0,0,1
1780,,CONTEMP EDUC PSYCHOL,2,0,0,0,0,0,0,0,0,1,0,1
1781,,COSM HIST,2,0,0,0,1,0,0,0,1,0,0,0
1782,4.710,CURR HIV-AIDS REP,2,0,0,0,0,0,0,0,0,2,0,0
1783,1.716,CURR NEUROVASC RES,2,0,0,0,0,0,0,0,0,0,0,2
1784,1.465,CURR OPIN OTOLARYNGO,2,0,0,0,1,0,0,0,0,0,0,1
1785,6.313,CURR OPIN PHARMACOL,2,0,1,0,0,0,0,0,1,0,0,0
1786,1.830,CURR OPIN UROL,2,0,0,0,0,0,0,1,0,0,0,1
1787,,CURR OPT PHOTONICS,2,0,0,0,1,0,1,0,0,0,0,0
1788,,CURR RES SYST MUSIC,2,0,0,0,0,0,1,1,0,0,0,0
1789,6.395,CYTOKINE GROWTH F R,2,0,0,0,1,0,0,0,0,0,0,1
1790,4.099,DALTON T,2,0,0,0,0,1,0,1,0,0,0,0
1791,,DES SCI,2,0,0,0,2,0,0,0,0,0,0,0
1792,2.133,DESIGN STUD,2,0,0,0,0,0,0,1,1,0,0,0
1793,,DEVIANT BEHAV,2,0,0,0,1,0,0,0,0,0,0,1
1794,13.397,DIABETES CARE,2,0,0,0,0,0,0,0,0,1,1,0
1795,2.115,DIAGN INTERV IMAG,2,0,0,0,0,0,1,0,0,0,0,1
1796,,DIAGNOSTICS,2,0,0,0,0,0,0,0,0,0,1,1
1797,,DUNSEN ADAM,2,0,0,0,0,0,0,0,2,0,0,0
1798,0.717,E MEDITERR HEALTH J,2,0,0,0,0,0,0,0,0,0,0,2
1799,,EDUC PSYCHOL PRACT,2,0,0,0,0,0,0,1,0,0,0,1
1800,,EDUC PSYCHOL REV,2,0,0,0,0,0,0,0,0,1,0,1
1801,,ELECTRON J E-LEARN,2,0,0,0,0,0,0,0,0,0,0,2
1802,0.814,ELECTRON J STAT,2,0,0,0,0,0,0,1,0,1,0,0
1803,1.232,ELECTRON LETT,2,0,0,0,1,0,0,1,0,0,0,0
1804,,ENEUROBIOLOGIA,2,0,0,1,0,0,0,0,0,1,0,0
1805,4.358,ENVIRON POLLUT,2,0,0,0,0,0,0,0,0,0,0,2
1806,4.732,ENVIRON RES,2,0,1,0,0,0,0,0,0,0,1,0
1807,1.834,EPL-EUROPHYS LETT,2,0,0,0,1,0,0,0,1,0,0,0
1808,,EUR J AGEING,2,0,0,0,0,0,0,0,0,0,0,2
1809,3.504,EUR J CARDIO-THORAC,2,0,0,0,0,0,0,0,0,0,0,2
1810,0.698,EUR J INTEGR MED,2,1,0,0,0,0,0,0,0,0,0,1
1811,1.812,EUR J ONCOL NURS,2,0,0,0,0,1,0,0,1,0,0,0
1812,3.428,EUR J OPER RES,2,0,0,0,1,0,0,0,0,0,0,1
1813,2.242,EUR J PEDIATR,2,0,0,0,1,0,0,0,1,0,0,0
1814,1.295,EUR J PHILOS SCI,2,0,0,0,0,1,0,0,0,0,0,1
1815,2.208,EUR J PHYS REHAB MED,2,0,0,1,0,0,1,0,0,0,0,0
1816,,EUR J RADIOL OPEN,2,0,0,0,0,0,0,0,0,1,0,1
1817,,EUR J SOC PSYCHOL,2,0,0,0,0,0,1,0,0,0,0,1
1818,,EUR PSYCHOL,2,0,0,0,0,1,0,0,0,0,0,1
1819,,EUR REV APPL PSYCHOL,2,0,0,0,0,0,0,0,0,1,0,1
1820,,EURASIA J MATH SCI T,2,0,0,0,0,0,2,0,0,0,0,0
1821,,EURASIAN J APPL LING,2,0,0,0,0,0,0,0,0,0,0,2
1822,,EVOL PSYCHOL-US,2,0,0,0,0,0,0,0,0,0,0,2
1823,2.424,EXCLI J,2,0,1,0,0,0,0,1,0,0,0,0
1824,2.354,EXP CLIN PSYCHOPHARM,2,0,0,0,1,0,0,0,0,0,0,1
1825,,EXP ECON,2,0,0,0,0,0,0,1,0,0,0,1
1826,3.883,EXPERT OPIN INV DRUG,2,0,0,0,0,0,1,1,0,0,0,0
1827,4.598,EXPERT OPIN THER TAR,2,0,0,0,0,0,0,0,0,0,1,1
1828,2.347,EXPERT REV ANTICANC,2,1,0,0,0,0,0,1,0,0,0,0
1829,3.489,EXPERT REV PROTEOMIC,2,0,1,0,0,1,0,0,0,0,0,0
1830,0.813,FACIAL PLAST SURG,2,0,0,0,0,0,0,0,0,0,2,0
1831,,FATIGUE,2,0,0,0,0,0,0,0,0,0,0,2
1832,0.625,FLUCT NOISE LETT,2,0,0,0,1,0,0,0,1,0,0,0
1833,3.289,FOOD FUNCT,2,0,0,0,0,0,0,0,0,0,1,1
1834,1.974,FORENSIC SCI INT,2,0,0,0,0,0,0,0,0,1,0,1
1835,3.056,FOUND COMPUT MATH,2,0,0,0,0,0,0,0,0,0,1,1
1836,1.629,FRACTALS,2,0,1,0,0,0,0,0,0,0,0,1
1837,0.377,FRONT MATH CHINA,2,0,0,0,0,0,0,0,0,2,0,0
1838,,FRONT MED,2,0,0,0,0,0,0,0,0,0,0,2
1839,4.639,FUTURE GENER COMP SY,2,0,0,0,0,0,2,0,0,0,0,0
1840,2.564,GEN COMP ENDOCR,2,0,0,0,0,0,0,0,0,2,0,0
1841,,GENOM DATA,2,0,0,0,0,0,0,0,1,0,1,0
1842,3.532,GERONTOLOGY,2,0,0,1,0,0,0,0,1,0,0,0
1843,,GLOB SPINE J,2,0,0,0,2,0,0,0,0,0,0,0
1844,,GROUP PROCESS INTERG,2,0,0,0,0,0,0,1,0,0,0,1
1845,,GRUPPENPSYCHOTHER GR,2,0,0,0,0,0,0,0,0,0,0,2
1846,,GYNAKOL ENDOKRINOL,2,0,1,0,0,0,0,0,0,1,0,0
1847,1.453,GYNECOL ENDOCRINOL,2,0,0,0,0,0,1,0,0,0,0,1
1848,,HAND THER,2,0,0,0,0,0,0,0,1,0,0,1
1849,1.472,HASTINGS CENT REP,2,0,0,0,0,0,0,0,0,0,0,2
1850,,HEALTHY AGING RES,2,0,0,0,0,0,0,1,0,0,1,0
1851,,HEROIN ADDICT REL CL,2,0,0,0,1,0,0,0,1,0,0,0
1852,0.893,HNO,2,0,0,0,0,0,0,0,2,0,0,0
1853,0.917,HUM FACTOR ERGON MAN,2,0,0,0,0,0,1,0,0,0,0,1
1854,,HUM RESOUR DEV REV,2,0,0,0,0,0,0,0,0,0,0,2
1855,,IDEAS VALORES,2,0,0,0,0,1,0,0,0,0,0,1
1856,,IEEE ASME INT C ADV,2,0,0,1,1,0,0,0,0,0,0,0
1857,,IEEE C COGNIT,2,0,0,0,0,0,2,0,0,0,0,0
1858,,IEEE INT CONF MOB DA,2,0,0,0,1,0,0,0,1,0,0,0
1859,,IEEE INT VEH SYM,2,0,0,0,1,0,0,0,0,0,0,1
1860,1.754,IEEE J TRANSL ENG HE,2,0,0,0,0,0,1,0,1,0,0,0
1861,2.777,IEEE J-STARS,2,0,0,1,0,0,0,1,0,0,0,0
1862,1.869,IEEE T HAPTICS,2,0,0,0,0,0,0,0,0,0,0,2
1863,2.775,IEEE T KNOWL DATA EN,2,0,0,0,0,1,0,1,0,0,0,0
1864,3.977,IEEE T MULTIMEDIA,2,0,0,0,0,0,0,0,1,1,0,0
1865,,IEEE T NETW SCI,2,0,0,0,0,0,0,1,0,1,0,0
1866,1.440,IEEE T NUCL SCI,2,0,0,1,0,0,0,0,1,0,0,0
1867,1.250,IET SIGNAL PROCESS,2,0,0,0,0,1,0,0,1,0,0,0
1868,0.366,IMAGING SCI J,2,0,0,1,0,0,0,0,0,0,0,1
1869,3.444,INFORM PROCESS MANAG,2,0,0,0,0,0,0,0,1,1,0,0
1870,,INFORMATICS-BASEL,2,0,0,0,0,1,0,0,0,1,0,0
1871,,INT C BIG DATA,2,0,0,0,1,0,0,0,0,1,0,0
1872,,INT C CLOUD ENG,2,0,2,0,0,0,0,0,0,0,0,0
1873,,INT C RES INNOV,2,0,2,0,0,0,0,0,0,0,0,0
1874,,INT C UBIQ FUTUR,2,0,0,0,0,1,0,0,1,0,0,0
1875,,INT GAMBL STUD,2,0,0,0,0,0,2,0,0,0,0,0
1876,5.548,INT J BEHAV NUTR PHY,2,0,0,0,0,1,0,1,0,0,0,0
1877,,INT J BILING EDUC BI,2,0,0,0,0,0,1,0,1,0,0,0
1878,,INT J BIPOLAR DISORD,2,0,0,0,1,0,0,0,0,0,0,1
1879,4.034,INT J CARDIOL,2,0,0,0,0,0,0,0,0,0,0,2
1880,,INT J CLIN HLTH PSYC,2,0,0,0,0,0,0,0,0,0,0,2
1881,,INT J COMPUT SCI NET,2,0,0,0,0,0,0,1,0,0,1,0
1882,2.300,INT J HUM-COMPUT ST,2,0,0,0,2,0,0,0,0,0,0,0
1883,1.617,INT J HYPERTENS,2,0,0,0,1,0,0,0,0,1,0,0
1884,,INT J MULTIMED DATA,2,0,0,0,0,0,1,0,1,0,0,0
1885,2.009,INT J SOC ROBOT,2,0,0,0,1,0,0,0,0,0,0,1
1886,0.540,INT J WAVELETS MULTI,2,0,0,0,0,0,2,0,0,0,0,0
1887,,INT LIBR ETH LAW NEW,2,0,0,0,0,1,0,1,0,0,0,0
1888,1.726,INT NEUROUROL J,2,0,0,0,0,1,0,1,0,0,0,0
1889,1.335,INT OPHTHALMOL,2,0,0,0,0,0,0,0,0,0,1,1
1890,,INT SOC WORK,2,0,0,0,0,0,0,0,0,0,1,1
1891,,INT SYM COMPUT INTEL,2,1,0,0,0,0,0,0,1,0,0,0
1892,4.098,J ADOLESCENT HEALTH,2,0,0,1,1,0,0,0,0,0,0,0
1893,1.498,J ALTERN COMPLEM MED,2,0,0,0,0,0,0,0,0,1,0,1
1894,2.175,J AM COLL NUTR,2,0,0,0,0,0,0,0,0,0,0,2
1895,5.325,J AM MED DIR ASSOC,2,0,0,0,0,0,0,1,0,0,0,1
1896,,J AM PHILOS ASSOC,2,0,0,0,0,0,0,0,0,0,0,2
1897,,J AM PSYCHOANAL ASS,2,0,0,0,0,0,0,1,0,0,0,1
1898,8.655,J AM SOC NEPHROL,2,0,0,0,1,0,0,0,0,0,0,1
1899,,J APPL BEHAV ANAL,2,0,0,1,1,0,0,0,0,0,0,0
1900,,J APPL RES MEM COGN,2,0,0,1,0,0,0,0,0,0,0,1
1901,0.699,J APPL STAT,2,0,0,0,0,0,0,0,0,1,0,1
1902,,J BEHAV EXP ECON,2,0,0,0,0,0,1,0,0,0,1,0
1903,,J BEHAV MED,2,0,0,0,0,0,1,0,0,1,0,0
1904,3.489,J BREATH RES,2,0,0,0,0,0,0,0,1,1,0,0
1905,2.680,J CATARACT REFR SURG,2,0,0,0,0,0,0,0,0,0,1,1
1906,4.302,J CELL MOL MED,2,0,0,0,1,1,0,0,0,0,0,0
1907,3.923,J CELL PHYSIOL,2,0,0,0,0,0,1,0,0,0,0,1
1908,0.761,J CENT SOUTH UNIV,2,0,0,0,0,0,0,0,0,0,0,2
1909,2.162,J CHEM NEUROANAT,2,0,0,0,1,0,0,0,0,0,0,1
1910,26.360,J CLIN ONCOL,2,0,0,0,0,0,1,0,0,0,0,1
1911,,J COGN DEV,2,0,0,0,0,0,0,1,1,0,0,0
1912,1.798,J COMPUT CIVIL ENG,2,0,1,0,0,0,0,0,0,0,0,1
1913,1.925,J COMPUT SCI-NETH,2,0,0,0,0,0,1,0,0,0,0,1
1914,,J CONTEXT BEHAV SCI,2,0,0,0,0,0,1,1,0,0,0,0
1915,,J EARLY CHILD RES,2,0,0,0,0,0,0,1,0,0,0,1
1916,,J EDUC PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
1917,,J EDUC RES,2,0,0,0,1,0,0,0,0,0,0,1
1918,1.976,J ENG EDUC,2,0,0,0,0,1,0,0,0,0,0,1
1919,4.005,J ENVIRON MANAGE,2,0,0,0,1,0,1,0,0,0,0,0
1920,,J ENVIRON PSYCHOL,2,1,0,0,0,0,0,0,1,0,0,0
1921,,J EVOL MED DENT SCI-,2,0,0,0,0,0,0,1,0,0,0,1
1922,5.354,J EXP BOT,2,0,0,0,0,1,0,0,0,1,0,0
1923,,J EXP PSYCHOPATHOL,2,0,0,0,0,1,0,0,0,0,0,1
1924,0.852,J EYE MOVEMENT RES,2,0,0,0,0,0,1,0,0,0,0,1
1925,,J GAMBL STUD,2,0,0,0,1,1,0,0,0,0,0,0
1926,1.742,J GLAUCOMA,2,0,0,0,0,0,0,0,0,1,0,1
1927,,J HAND SURG-ASIAN-PA,2,0,0,0,0,0,0,0,0,0,0,2
1928,1.040,J HAND THER,2,0,0,0,0,0,0,1,0,1,0,0
1929,0.069,J HELL VET MED SOC,2,0,0,0,1,0,0,0,0,0,0,1
1930,,J HUMANIST PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
1931,3.727,J HYDROL,2,0,0,0,0,0,0,0,1,0,0,1
1932,,J INTEGR MED-JIM,2,0,0,0,0,0,0,0,0,1,0,1
1933,3.667,J INTELL MANUF,2,0,0,0,0,0,1,0,0,0,1,0
1934,1.583,J INTELL ROBOT SYST,2,0,0,0,0,0,0,0,0,0,0,2
1935,,J MAN MANIP THER,2,0,0,0,0,0,0,0,0,1,0,1
1936,4.776,J MATER CHEM B,2,0,0,0,0,0,0,1,0,0,0,1
1937,,J MED INVESTIG,2,0,1,0,1,0,0,0,0,0,0,0
1938,0.432,J MED PRIMATOL,2,0,0,0,0,1,0,0,0,0,1,0
1939,4.894,J MOL BIOL,2,0,1,0,0,0,0,0,1,0,0,0
1940,2.011,J MOL STRUCT,2,0,0,0,0,0,0,0,2,0,0,0
1941,1.113,J NEAR INFRARED SPEC,2,0,0,0,0,0,0,0,1,0,1,0
1942,1.940,J NERV MENT DIS,2,0,0,0,0,0,0,0,1,0,0,1
1943,0.947,J NEUROL SURG PART A,2,0,0,0,0,0,0,0,0,0,1,1
1944,0.979,J NEW MUSIC RES,2,0,0,0,0,0,1,0,1,0,0,0
1945,,J NUCL MED TECHNOL,2,0,0,0,0,0,0,0,0,0,0,2
1946,4.398,J NUTR,2,0,1,0,0,0,0,0,0,0,0,1
1947,,J OBES,2,0,2,0,0,0,0,0,0,0,0,0
1948,1.355,J OCCUP ENVIRON MED,2,0,0,0,0,0,0,0,1,0,1,0
1949,0.723,J PAK MED ASSOC,2,0,0,0,0,0,0,2,0,0,0,0
1950,,J PEDIATR EPILEPSY,2,0,0,0,0,0,0,0,0,0,0,2
1951,1.935,J PEDIATR UROL,2,0,0,0,0,0,0,0,1,0,0,1
1952,3.165,J PHOTOCH PHOTOBIO B,2,0,0,0,0,0,0,0,1,0,0,1
1953,8.709,J PHYS CHEM LETT,2,0,0,0,0,0,0,0,0,0,0,2
1954,3.950,J PROTEOME RES,2,0,0,0,0,1,1,0,0,0,0,0
1955,,J PSYCHOEDUC ASSESS,2,0,0,1,0,0,0,0,0,0,0,1
1956,,J PSYCHOPATHOL BEHAV,2,0,0,0,0,1,0,0,0,0,1,0
1957,,J RELIG HEALTH,2,0,0,0,0,0,1,0,0,0,0,1
1958,,J ROBOT MECHATRON,2,0,0,0,1,0,0,0,0,0,0,1
1959,1.814,J SCI COMPUT,2,0,0,0,0,0,0,0,0,0,0,2
1960,4.095,J STEROID BIOCHEM,2,0,0,0,0,0,1,0,1,0,0,0
1961,2.325,J STRENGTH COND RES,2,0,0,0,0,0,0,0,0,1,0,1
1962,,J STUD RELIG NAT CUL,2,0,0,0,0,0,0,0,0,0,0,2
1963,2.302,J SURG EDUC,2,0,0,1,0,0,0,0,0,0,0,1
1964,,J TEACH SOC WORK,2,0,0,0,0,0,0,0,1,0,0,1
1965,,J THER ULTRASOUND,2,0,0,0,0,0,1,0,0,0,0,1
1966,3.755,J TRACE ELEM MED BIO,2,0,0,0,0,1,1,0,0,0,0,0
1967,1.530,J ULTRAS MED,2,0,0,0,0,0,0,1,0,0,1,0
1968,5.381,J UROLOGY,2,0,0,0,0,0,0,0,0,0,0,2
1969,1.836,J VIS COMMUN IMAGE R,2,0,0,0,0,0,0,0,0,0,0,2
1970,,JMIR RES PROTOC,2,0,0,0,0,0,0,1,0,0,0,1
1971,3.304,JOINT BONE SPINE,2,0,0,0,0,0,0,0,0,1,0,1
1972,1.452,JPN J APPL PHYS,2,0,0,0,1,0,1,0,0,0,0,0
1973,,KAIROS,2,1,0,0,0,0,0,0,0,0,0,1
1974,,KARDIOLOGE,2,0,0,0,0,0,1,0,0,0,0,1
1975,2.247,KNOWL INF SYST,2,0,0,0,0,0,0,0,0,0,0,2
1976,,L N INST COMP SCI SO,2,0,0,0,0,0,0,0,0,0,0,2
1977,5.995,LAB CHIP,2,0,1,0,0,0,0,1,0,0,0,0
1978,,LANG COMMUN,2,0,0,0,0,0,0,1,0,0,0,1
1979,,LANG LEARN BRAINXB,2,0,0,0,0,0,0,1,0,0,0,1
1980,3.789,LANGMUIR,2,0,2,0,0,0,0,0,0,0,0,0
1981,,LEARN MOTIV,2,0,0,0,0,0,0,1,0,0,0,1
